x_year,organism_full,Resistant_Drug_Classes,Count,Total_Samples,Percentage,MDR_id
2023,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",1,28124,0.0,M4-029
2023,Klebsiella pneumoniae,"Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,28124,0.0,M4-030
2024,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2400,28659,8.37,M6-007
2024,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2203,28659,7.69,M7-001
2024,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1708,28659,5.96,M5-021
2024,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",927,28659,3.23,M6-006
2024,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",913,28659,3.19,M4-031
2024,Klebsiella pneumoniae,"Cephalosporins, Folate pathway antagonists, Penicillins",546,28659,1.91,M3-029
2024,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",494,28659,1.72,M5-011
2024,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Penicillins",397,28659,1.39,M3-027
2024,Klebsiella pneumoniae,"Fluoroquinolones, Folate pathway antagonists, Penicillins",390,28659,1.36,M3-032
2024,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",320,28659,1.12,M5-018
2024,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",310,28659,1.08,M4-033
2024,Klebsiella pneumoniae,"Cephalosporins, Penicillins, β-lactam combination agents",302,28659,1.05,M3-031
2024,Klebsiella pneumoniae,"Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",255,28659,0.89,M4-034
2024,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",156,28659,0.54,M6-003
2024,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins",133,28659,0.46,M4-012
2024,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",122,28659,0.43,M5-019
2024,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins",116,28659,0.4,M4-014
2024,Klebsiella pneumoniae,"Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",114,28659,0.4,M4-035
2024,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Penicillins",113,28659,0.39,M3-008
2024,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",107,28659,0.37,M5-014
2024,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins",101,28659,0.35,M4-017
2024,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",88,28659,0.31,M5-013
2024,Klebsiella pneumoniae,"Folate pathway antagonists, Penicillins, β-lactam combination agents",59,28659,0.21,M3-041
2024,Klebsiella pneumoniae,"Fluoroquinolones, Penicillins, β-lactam combination agents",54,28659,0.19,M3-039
2024,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",53,28659,0.18,M4-026
2024,Klebsiella pneumoniae,"Aminoglycosides, Folate pathway antagonists, Penicillins",52,28659,0.18,M3-013
2024,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Penicillins, β-lactam combination agents",40,28659,0.14,M4-016
2024,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Penicillins",27,28659,0.09,M3-011
2024,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",23,28659,0.08,M5-015
2024,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",12,28659,0.04,M6-001
2024,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",12,28659,0.04,M6-004
2024,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Penicillins, β-lactam combination agents",10,28659,0.03,M4-019
2024,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",10,28659,0.03,M5-020
2024,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",8,28659,0.03,M5-006
2024,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Penicillins",8,28659,0.03,M3-018
2024,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",7,28659,0.02,M5-016
2024,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",7,28659,0.02,M4-029
2024,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",6,28659,0.02,M4-022
2024,Klebsiella pneumoniae,"Carbapenems, Penicillins, β-lactam combination agents",6,28659,0.02,M3-025
2024,Klebsiella pneumoniae,"Aminoglycosides, Folate pathway antagonists, Penicillins, β-lactam combination agents",4,28659,0.01,M4-020
2024,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",3,28659,0.01,M4-024
2024,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",2,28659,0.01,M5-002
2024,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2,28659,0.01,M6-005
2024,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",2,28659,0.01,M5-009
2024,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",2,28659,0.01,M4-027
2024,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins",1,28659,0.0,M4-003
2024,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,28659,0.0,M5-010
2024,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Penicillins, β-lactam combination agents",1,28659,0.0,M4-010
2024,Klebsiella pneumoniae,"Aminoglycosides, Penicillins, β-lactam combination agents",1,28659,0.0,M3-015
2024,Klebsiella pneumoniae,"Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,28659,0.0,M4-030
