"organism_full","year","month","region","Resistant_Drug_Classes","pattern_count","total_rows_in_region_month","percentage","y_beta","month_numeric","sin_month","cos_month","season","season_id","region_id","year_month","time_id","mdr_id_numeric","future_year","fitted_mean","predicted_percent"
"Acinetobacter baumannii",2019,6,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,160,2.5,0.025,6,1.22464679914735e-16,-1,"rainy",2,4,201906,54,3,NA,0.0753768043925506,7.53768043925506
"Acinetobacter baumannii",2019,6,4,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,160,1.25,0.0125,6,1.22464679914735e-16,-1,"rainy",2,4,201906,54,5,NA,0.0336561096867419,3.36561096867419
"Acinetobacter baumannii",2019,6,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",140,195,71.79,0.7179,6,1.22464679914735e-16,-1,"rainy",2,5,201906,54,1,NA,0.669988454794832,66.9988454794832
"Acinetobacter baumannii",2019,6,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",20,195,10.26,0.1026,6,1.22464679914735e-16,-1,"rainy",2,5,201906,54,2,NA,0.146060198813009,14.6060198813009
"Acinetobacter baumannii",2019,6,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",10,195,5.13,0.0513,6,1.22464679914735e-16,-1,"rainy",2,5,201906,54,3,NA,0.0755736466867402,7.55736466867402
"Acinetobacter baumannii",2019,6,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,195,4.1,0.041,6,1.22464679914735e-16,-1,"rainy",2,5,201906,54,4,NA,0.0700512791149956,7.00512791149956
"Acinetobacter baumannii",2019,6,5,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,195,1.03,0.0103,6,1.22464679914735e-16,-1,"rainy",2,5,201906,54,5,NA,0.0337476029972525,3.37476029972525
"Acinetobacter baumannii",2019,6,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",84,139,60.43,0.6043,6,1.22464679914735e-16,-1,"rainy",2,6,201906,54,1,NA,0.669780880177413,66.9780880177413
"Acinetobacter baumannii",2019,6,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",24,139,17.27,0.1727,6,1.22464679914735e-16,-1,"rainy",2,6,201906,54,2,NA,0.145947687128322,14.5947687128322
"Acinetobacter baumannii",2019,6,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",7,139,5.04,0.0504,6,1.22464679914735e-16,-1,"rainy",2,6,201906,54,3,NA,0.075510482817687,7.5510482817687
"Acinetobacter baumannii",2019,6,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,139,2.88,0.0288,6,1.22464679914735e-16,-1,"rainy",2,6,201906,54,4,NA,0.0699939308007687,6.99939308007687
"Acinetobacter baumannii",2019,6,6,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,139,0.72,0.0072,6,1.22464679914735e-16,-1,"rainy",2,6,201906,54,5,NA,0.0337183276274658,3.37183276274658
"Acinetobacter baumannii",2019,6,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",105,148,70.95,0.7095,6,1.22464679914735e-16,-1,"rainy",2,7,201906,54,1,NA,0.667546501725587,66.7546501725587
"Acinetobacter baumannii",2019,6,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",19,148,12.84,0.1284,6,1.22464679914735e-16,-1,"rainy",2,7,201906,54,2,NA,0.144689918247002,14.4689918247002
"Acinetobacter baumannii",2019,6,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,148,7.43,0.0743,6,1.22464679914735e-16,-1,"rainy",2,7,201906,54,4,NA,0.0693366487018884,6.93366487018884
"Acinetobacter baumannii",2019,6,7,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,148,2.03,0.0203,6,1.22464679914735e-16,-1,"rainy",2,7,201906,54,5,NA,0.0333898934078702,3.33898934078702
"Acinetobacter baumannii",2019,6,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,148,0.68,0.0068,6,1.22464679914735e-16,-1,"rainy",2,7,201906,54,3,NA,0.0748055733218472,7.48055733218472
"Acinetobacter baumannii",2019,6,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",95,144,65.97,0.6597,6,1.22464679914735e-16,-1,"rainy",2,8,201906,54,1,NA,0.666501652184142,66.6501652184142
"Acinetobacter baumannii",2019,6,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",23,144,15.97,0.1597,6,1.22464679914735e-16,-1,"rainy",2,8,201906,54,2,NA,0.144116119668313,14.4116119668313
"Acinetobacter baumannii",2019,6,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",10,144,6.94,0.0694,6,1.22464679914735e-16,-1,"rainy",2,8,201906,54,3,NA,0.0744850037220739,7.44850037220739
"Acinetobacter baumannii",2019,6,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,144,4.17,0.0417,6,1.22464679914735e-16,-1,"rainy",2,8,201906,54,4,NA,0.0690379117770187,6.90379117770187
"Acinetobacter baumannii",2019,6,8,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,144,1.39,0.0139,6,1.22464679914735e-16,-1,"rainy",2,8,201906,54,5,NA,0.0332403631651234,3.32403631651234
"Acinetobacter baumannii",2019,6,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",224,341,65.69,0.6569,6,1.22464679914735e-16,-1,"rainy",2,9,201906,54,1,NA,0.655484180259977,65.5484180259977
"Acinetobacter baumannii",2019,6,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",41,341,12.02,0.1202,6,1.22464679914735e-16,-1,"rainy",2,9,201906,54,2,NA,0.138153022502662,13.8153022502662
"Acinetobacter baumannii",2019,6,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",24,341,7.04,0.0704,6,1.22464679914735e-16,-1,"rainy",2,9,201906,54,4,NA,0.0659422288840026,6.59422288840026
"Acinetobacter baumannii",2019,6,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",21,341,6.16,0.0616,6,1.22464679914735e-16,-1,"rainy",2,9,201906,54,3,NA,0.0711638397172733,7.11638397172733
"Acinetobacter baumannii",2019,6,9,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,341,0.59,0.0059,6,1.22464679914735e-16,-1,"rainy",2,9,201906,54,5,NA,0.0316946693204179,3.16946693204179
"Acinetobacter baumannii",2019,7,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",51,84,60.71,0.6071,7,-0.5,-0.866025403784439,"rainy",2,1,201907,55,1,NA,0.671527942904058,67.1527942904058
"Acinetobacter baumannii",2019,7,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,84,10.71,0.1071,7,-0.5,-0.866025403784439,"rainy",2,1,201907,55,3,NA,0.0760645958964913,7.60645958964913
"Acinetobacter baumannii",2019,7,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,84,4.76,0.0476,7,-0.5,-0.866025403784439,"rainy",2,1,201907,55,4,NA,0.0705103617177136,7.05103617177136
"Acinetobacter baumannii",2019,7,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,84,2.38,0.0238,7,-0.5,-0.866025403784439,"rainy",2,1,201907,55,2,NA,0.146936029410825,14.6936029410825
"Acinetobacter baumannii",2019,7,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",98,171,57.31,0.5731,7,-0.5,-0.866025403784439,"rainy",2,10,201907,55,1,NA,0.704620967211858,70.4620967211858
"Acinetobacter baumannii",2019,7,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",34,171,19.88,0.1988,7,-0.5,-0.866025403784439,"rainy",2,10,201907,55,2,NA,0.167370223137901,16.7370223137901
"Acinetobacter baumannii",2019,7,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,171,7.6,0.076,7,-0.5,-0.866025403784439,"rainy",2,10,201907,55,4,NA,0.0813319691776676,8.13319691776676
"Acinetobacter baumannii",2019,7,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,171,4.68,0.0468,7,-0.5,-0.866025403784439,"rainy",2,10,201907,55,3,NA,0.0876593345567771,8.76593345567771
"Acinetobacter baumannii",2019,7,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",42,95,44.21,0.4421,7,-0.5,-0.866025403784439,"rainy",2,11,201907,55,1,NA,0.656953495524066,65.6953495524066
"Acinetobacter baumannii",2019,7,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",35,95,36.84,0.3684,7,-0.5,-0.866025403784439,"rainy",2,11,201907,55,2,NA,0.138936366779642,13.8936366779642
"Acinetobacter baumannii",2019,7,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,95,9.47,0.0947,7,-0.5,-0.866025403784439,"rainy",2,11,201907,55,4,NA,0.0663484947868911,6.63484947868911
"Acinetobacter baumannii",2019,7,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,95,1.05,0.0105,7,-0.5,-0.866025403784439,"rainy",2,11,201907,55,3,NA,0.0715999094290422,7.15999094290422
"Acinetobacter baumannii",2019,7,11,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,95,1.05,0.0105,7,-0.5,-0.866025403784439,"rainy",2,11,201907,55,5,NA,0.0318972746515703,3.18972746515704
"Acinetobacter baumannii",2019,7,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",71,196,36.22,0.3622,7,-0.5,-0.866025403784439,"rainy",2,12,201907,55,1,NA,0.648606427229066,64.8606427229066
"Acinetobacter baumannii",2019,7,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",40,196,20.41,0.2041,7,-0.5,-0.866025403784439,"rainy",2,12,201907,55,4,NA,0.0641056507864927,6.41056507864927
"Acinetobacter baumannii",2019,7,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",31,196,15.82,0.1582,7,-0.5,-0.866025403784439,"rainy",2,12,201907,55,2,NA,0.134592161147459,13.4592161147459
"Acinetobacter baumannii",2019,7,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,196,4.08,0.0408,7,-0.5,-0.866025403784439,"rainy",2,12,201907,55,3,NA,0.0691913079120889,6.91913079120889
"Acinetobacter baumannii",2019,7,12,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,196,2.04,0.0204,7,-0.5,-0.866025403784439,"rainy",2,12,201907,55,5,NA,0.0307799334885521,3.07799334885521
"Acinetobacter baumannii",2019,7,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",27,37,72.97,0.7297,7,-0.5,-0.866025403784439,"rainy",2,13,201907,55,1,NA,0.681498615603757,68.1498615603757
"Acinetobacter baumannii",2019,7,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,37,16.22,0.1622,7,-0.5,-0.866025403784439,"rainy",2,13,201907,55,2,NA,0.152739645769661,15.2739645769661
"Acinetobacter baumannii",2019,7,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,37,8.11,0.0811,7,-0.5,-0.866025403784439,"rainy",2,13,201907,55,4,NA,0.073556388176728,7.3556388176728
"Acinetobacter baumannii",2019,7,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",27,32,84.38,0.8438,7,-0.5,-0.866025403784439,"rainy",2,2,201907,55,1,NA,0.676119122115721,67.6119122115721
"Acinetobacter baumannii",2019,7,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,32,9.38,0.0938,7,-0.5,-0.866025403784439,"rainy",2,2,201907,55,2,NA,0.149569966253048,14.9569966253048
"Acinetobacter baumannii",2019,7,2,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,32,3.12,0.0312,7,-0.5,-0.866025403784439,"rainy",2,2,201907,55,3,NA,0.077543582791916,7.7543582791916
"Acinetobacter baumannii",2019,7,2,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,32,3.12,0.0312,7,-0.5,-0.866025403784439,"rainy",2,2,201907,55,4,NA,0.0718899219161426,7.18899219161426
"Acinetobacter baumannii",2019,7,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",18,37,48.65,0.4865,7,-0.5,-0.866025403784439,"rainy",2,3,201907,55,1,NA,0.666179161089403,66.6179161089403
"Acinetobacter baumannii",2019,7,3,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",10,37,27.03,0.2703,7,-0.5,-0.866025403784439,"rainy",2,3,201907,55,3,NA,0.0743923438316641,7.43923438316641
"Acinetobacter baumannii",2019,7,3,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,37,8.11,0.0811,7,-0.5,-0.866025403784439,"rainy",2,3,201907,55,4,NA,0.0689508525849855,6.89508525849855
"Acinetobacter baumannii",2019,7,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,37,5.41,0.0541,7,-0.5,-0.866025403784439,"rainy",2,3,201907,55,2,NA,0.143946051169091,14.3946051169091
"Acinetobacter baumannii",2019,7,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",145,194,74.74,0.7474,7,-0.5,-0.866025403784439,"rainy",2,4,201907,55,1,NA,0.670142634693998,67.0142634693998
"Acinetobacter baumannii",2019,7,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",18,194,9.28,0.0928,7,-0.5,-0.866025403784439,"rainy",2,4,201907,55,2,NA,0.146145016853416,14.6145016853416
"Acinetobacter baumannii",2019,7,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",14,194,7.22,0.0722,7,-0.5,-0.866025403784439,"rainy",2,4,201907,55,4,NA,0.0700969744455164,7.00969744455164
"Acinetobacter baumannii",2019,7,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,194,2.58,0.0258,7,-0.5,-0.866025403784439,"rainy",2,4,201907,55,3,NA,0.075621311233088,7.5621311233088
"Acinetobacter baumannii",2019,7,4,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,194,0.52,0.0052,7,-0.5,-0.866025403784439,"rainy",2,4,201907,55,5,NA,0.0337702198785988,3.37702198785988
"Acinetobacter baumannii",2019,7,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",137,181,75.69,0.7569,7,-0.5,-0.866025403784439,"rainy",2,5,201907,55,1,NA,0.670761914289569,67.0761914289569
"Acinetobacter baumannii",2019,7,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",12,181,6.63,0.0663,7,-0.5,-0.866025403784439,"rainy",2,5,201907,55,3,NA,0.0758187742067934,7.58187742067934
"Acinetobacter baumannii",2019,7,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,181,6.08,0.0608,7,-0.5,-0.866025403784439,"rainy",2,5,201907,55,4,NA,0.0702798729840267,7.02798729840267
"Acinetobacter baumannii",2019,7,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,181,4.97,0.0497,7,-0.5,-0.866025403784439,"rainy",2,5,201907,55,2,NA,0.146497477702717,14.6497477702717
"Acinetobacter baumannii",2019,7,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",108,163,66.26,0.6626,7,-0.5,-0.866025403784439,"rainy",2,6,201907,55,1,NA,0.670554619639356,67.0554619639356
"Acinetobacter baumannii",2019,7,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",23,163,14.11,0.1411,7,-0.5,-0.866025403784439,"rainy",2,6,201907,55,4,NA,0.0702223293387593,7.02223293387593
"Acinetobacter baumannii",2019,7,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",21,163,12.88,0.1288,7,-0.5,-0.866025403784439,"rainy",2,6,201907,55,2,NA,0.146384652508057,14.6384652508057
"Acinetobacter baumannii",2019,7,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,163,3.07,0.0307,7,-0.5,-0.866025403784439,"rainy",2,6,201907,55,3,NA,0.075755399649988,7.5755399649988
"Acinetobacter baumannii",2019,7,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",23,31,74.19,0.7419,7,-0.5,-0.866025403784439,"rainy",2,7,201907,55,1,NA,0.668322823384521,66.8322823384521
"Acinetobacter baumannii",2019,7,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,31,16.13,0.1613,7,-0.5,-0.866025403784439,"rainy",2,7,201907,55,4,NA,0.0695631104440221,6.95631104440221
"Acinetobacter baumannii",2019,7,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,31,6.45,0.0645,7,-0.5,-0.866025403784439,"rainy",2,7,201907,55,2,NA,0.145123833019367,14.5123833019367
"Acinetobacter baumannii",2019,7,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,31,3.23,0.0323,7,-0.5,-0.866025403784439,"rainy",2,7,201907,55,3,NA,0.0750484397038225,7.50484397038225
"Acinetobacter baumannii",2019,7,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",97,138,70.29,0.7029,7,-0.5,-0.866025403784439,"rainy",2,8,201907,55,1,NA,0.66727930655178,66.727930655178
"Acinetobacter baumannii",2019,7,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",17,138,12.32,0.1232,7,-0.5,-0.866025403784439,"rainy",2,8,201907,55,2,NA,0.144548432204743,14.4548432204743
"Acinetobacter baumannii",2019,7,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,138,7.97,0.0797,7,-0.5,-0.866025403784439,"rainy",2,8,201907,55,4,NA,0.0692633642901137,6.92633642901137
"Acinetobacter baumannii",2019,7,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",6,138,4.35,0.0435,7,-0.5,-0.866025403784439,"rainy",2,8,201907,55,3,NA,0.0747268010797606,7.47268010797606
"Acinetobacter baumannii",2019,7,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",296,429,69,0.69,7,-0.5,-0.866025403784439,"rainy",2,9,201907,55,1,NA,0.656274193684765,65.6274193684765
"Acinetobacter baumannii",2019,7,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",48,429,11.19,0.1119,7,-0.5,-0.866025403784439,"rainy",2,9,201907,55,2,NA,0.138570466921923,13.8570466921923
"Acinetobacter baumannii",2019,7,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",33,429,7.69,0.0769,7,-0.5,-0.866025403784439,"rainy",2,9,201907,55,4,NA,0.0661583668920152,6.61583668920152
"Acinetobacter baumannii",2019,7,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",26,429,6.06,0.0606,7,-0.5,-0.866025403784439,"rainy",2,9,201907,55,3,NA,0.0713957684338442,7.13957684338442
"Acinetobacter baumannii",2019,8,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",47,93,50.54,0.5054,8,-0.866025403784438,-0.5,"rainy",2,1,201908,56,1,NA,0.671533774092815,67.1533774092815
"Acinetobacter baumannii",2019,8,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",12,93,12.9,0.129,8,-0.866025403784438,-0.5,"rainy",2,1,201908,56,3,NA,0.076066402488164,7.6066402488164
"Acinetobacter baumannii",2019,8,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,93,3.23,0.0323,8,-0.866025403784438,-0.5,"rainy",2,1,201908,56,2,NA,0.146939132310198,14.6939132310198
"Acinetobacter baumannii",2019,8,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,93,2.15,0.0215,8,-0.866025403784438,-0.5,"rainy",2,1,201908,56,4,NA,0.0705120230448002,7.05120230448002
"Acinetobacter baumannii",2019,8,1,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,93,1.08,0.0108,8,-0.866025403784438,-0.5,"rainy",2,1,201908,56,5,NA,0.0339778749314669,3.39778749314669
"Acinetobacter baumannii",2019,8,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",148,204,72.55,0.7255,8,-0.866025403784438,-0.5,"rainy",2,10,201908,56,1,NA,0.704626198558927,70.4626198558927
"Acinetobacter baumannii",2019,8,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",25,204,12.25,0.1225,8,-0.866025403784438,-0.5,"rainy",2,10,201908,56,2,NA,0.167374018978981,16.7374018978981
"Acinetobacter baumannii",2019,8,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",12,204,5.88,0.0588,8,-0.866025403784438,-0.5,"rainy",2,10,201908,56,4,NA,0.0813340885485747,8.13340885485747
"Acinetobacter baumannii",2019,8,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,204,4.41,0.0441,8,-0.866025403784438,-0.5,"rainy",2,10,201908,56,3,NA,0.0876616278363015,8.76616278363015
"Acinetobacter baumannii",2019,8,10,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,204,0.49,0.0049,8,-0.866025403784438,-0.5,"rainy",2,10,201908,56,5,NA,0.0394317314604339,3.94317314604339
