organism_full,year,month,region,Resistant_Drug_Classes,pattern_count,total_rows_in_region_month,percentage,y_beta,month_numeric,sin_month,cos_month,season,season_id,region_id,year_month,time_id,mdr_id_numeric
Escherichia coli,2015,2,1.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,111,1.8,0.018000000000000002,2.0,0.8660254037844386,0.5000000000000001,winter,3,1,201502,2,1
Escherichia coli,2015,2,11.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,19,21.05,0.21050000000000002,2.0,0.8660254037844386,0.5000000000000001,winter,3,11,201502,2,3
Escherichia coli,2015,2,11.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",3,19,15.79,0.15789999999999998,2.0,0.8660254037844386,0.5000000000000001,winter,3,11,201502,2,4
Escherichia coli,2015,2,11.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,19,5.26,0.0526,2.0,0.8660254037844386,0.5000000000000001,winter,3,11,201502,2,1
Escherichia coli,2015,2,12.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,30,33.33,0.3333,2.0,0.8660254037844386,0.5000000000000001,winter,3,12,201502,2,1
Escherichia coli,2015,2,12.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,30,10.0,0.1,2.0,0.8660254037844386,0.5000000000000001,winter,3,12,201502,2,2
Escherichia coli,2015,2,12.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,30,10.0,0.1,2.0,0.8660254037844386,0.5000000000000001,winter,3,12,201502,2,3
Escherichia coli,2015,2,12.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,30,3.33,0.0333,2.0,0.8660254037844386,0.5000000000000001,winter,3,12,201502,2,5
Escherichia coli,2015,2,13.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,105,20.95,0.2095,2.0,0.8660254037844386,0.5000000000000001,winter,3,13,201502,2,2
Escherichia coli,2015,2,13.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",16,105,15.24,0.1524,2.0,0.8660254037844386,0.5000000000000001,winter,3,13,201502,2,4
Escherichia coli,2015,2,13.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,105,13.33,0.1333,2.0,0.8660254037844386,0.5000000000000001,winter,3,13,201502,2,3
Escherichia coli,2015,2,13.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,105,7.62,0.0762,2.0,0.8660254037844386,0.5000000000000001,winter,3,13,201502,2,1
Escherichia coli,2015,2,13.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,105,6.67,0.0667,2.0,0.8660254037844386,0.5000000000000001,winter,3,13,201502,2,5
Escherichia coli,2015,2,2.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,37,21.62,0.2162,2.0,0.8660254037844386,0.5000000000000001,winter,3,2,201502,2,2
Escherichia coli,2015,2,2.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,37,10.81,0.1081,2.0,0.8660254037844386,0.5000000000000001,winter,3,2,201502,2,1
Escherichia coli,2015,2,2.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",3,37,8.11,0.08109999999999999,2.0,0.8660254037844386,0.5000000000000001,winter,3,2,201502,2,4
Escherichia coli,2015,2,2.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,37,5.41,0.0541,2.0,0.8660254037844386,0.5000000000000001,winter,3,2,201502,2,5
Escherichia coli,2015,2,2.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,37,5.41,0.0541,2.0,0.8660254037844386,0.5000000000000001,winter,3,2,201502,2,3
