organism_full,year,month,region,Resistant_Drug_Classes,pattern_count,total_rows_in_region_month,percentage,y_beta,month_numeric,sin_month,cos_month,season,season_id,region_id,year_month,time_id,mdr_id_numeric
Klebsiella pneumoniae ,2015,2,7.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",6,14,42.86,0.4286,2.0,0.8660254037844386,0.5000000000000001,winter,3,7,201502,2,2
Klebsiella pneumoniae ,2015,2,7.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",3,14,21.43,0.2143,2.0,0.8660254037844386,0.5000000000000001,winter,3,7,201502,2,3
Klebsiella pneumoniae ,2015,2,7.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",2,14,14.29,0.1429,2.0,0.8660254037844386,0.5000000000000001,winter,3,7,201502,2,1
Klebsiella pneumoniae ,2015,2,8.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",5,24,20.83,0.20829999999999999,2.0,0.8660254037844386,0.5000000000000001,winter,3,8,201502,2,3
Klebsiella pneumoniae ,2015,2,8.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,24,12.5,0.125,2.0,0.8660254037844386,0.5000000000000001,winter,3,8,201502,2,5
Klebsiella pneumoniae ,2015,2,8.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1,24,4.17,0.0417,2.0,0.8660254037844386,0.5000000000000001,winter,3,8,201502,2,2
Klebsiella pneumoniae ,2015,2,9.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",6,32,18.75,0.1875,2.0,0.8660254037844386,0.5000000000000001,winter,3,9,201502,2,2
Klebsiella pneumoniae ,2015,2,9.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,32,12.5,0.125,2.0,0.8660254037844386,0.5000000000000001,winter,3,9,201502,2,5
Klebsiella pneumoniae ,2015,2,9.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",3,32,9.38,0.09380000000000001,2.0,0.8660254037844386,0.5000000000000001,winter,3,9,201502,2,3
Klebsiella pneumoniae ,2015,2,9.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",2,32,6.25,0.0625,2.0,0.8660254037844386,0.5000000000000001,winter,3,9,201502,2,1
