"Pathogen","MDR_Pattern","region_id","Year","Predicted_Percent","pct_change","label_text"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",11,"2026 Prediction",31.7536519907777,14.8053677395238,"+14.81%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",11,"2027 Prediction",40.2263439587413,23.2780597074873,"+23.28%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",12,"2025 Prediction",17.2760331622055,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",12,"2026 Prediction",32.0296616357801,14.7536284735746,"+14.75%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",12,"2027 Prediction",40.4132830388453,23.1372498766398,"+23.14%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",13,"2025 Prediction",16.8198252313705,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",13,"2026 Prediction",31.645601474586,14.8257762432155,"+14.83%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",13,"2027 Prediction",40.1531712173543,23.3333459859839,"+23.33%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1,"2025 Prediction",24.2887488373753,0,"+0.00%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1,"2026 Prediction",33.6826617376474,9.39391290027207,"+9.39%"
