organism_full,year,month,region,Resistant_Drug_Classes,pattern_count,total_rows_in_region_month,percentage,y_beta,month_numeric,sin_month,cos_month,season,season_id,region_id,year_month,time_id,mdr_id_numeric
Acinetobacter baumannii,2016,11,9.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",40,62,64.52,0.6452,11.0,-0.5000000000000004,0.8660254037844384,winter,3,9,201611,23,1
Acinetobacter baumannii,2016,11,9.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,62,14.52,0.1452,11.0,-0.5000000000000004,0.8660254037844384,winter,3,9,201611,23,2
Acinetobacter baumannii,2016,11,9.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,62,8.06,0.0806,11.0,-0.5000000000000004,0.8660254037844384,winter,3,9,201611,23,4
Acinetobacter baumannii,2016,11,9.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,62,3.23,0.0323,11.0,-0.5000000000000004,0.8660254037844384,winter,3,9,201611,23,3
Acinetobacter baumannii,2016,11,9.0,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,62,3.23,0.0323,11.0,-0.5000000000000004,0.8660254037844384,winter,3,9,201611,23,5
Acinetobacter baumannii,2016,12,1.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",28,36,77.78,0.7778,12.0,-2.4492935982947064e-16,1.0,winter,3,1,201612,24,1
Acinetobacter baumannii,2016,12,1.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,36,8.33,0.0833,12.0,-2.4492935982947064e-16,1.0,winter,3,1,201612,24,2
Acinetobacter baumannii,2016,12,1.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,36,5.56,0.0556,12.0,-2.4492935982947064e-16,1.0,winter,3,1,201612,24,3
Acinetobacter baumannii,2016,12,1.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,36,2.78,0.0278,12.0,-2.4492935982947064e-16,1.0,winter,3,1,201612,24,4
Acinetobacter baumannii,2016,12,11.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",36,48,75.0,0.75,12.0,-2.4492935982947064e-16,1.0,winter,3,11,201612,24,1
Acinetobacter baumannii,2016,12,11.0,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,48,8.33,0.0833,12.0,-2.4492935982947064e-16,1.0,winter,3,11,201612,24,5
Acinetobacter baumannii,2016,12,11.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,48,4.17,0.0417,12.0,-2.4492935982947064e-16,1.0,winter,3,11,201612,24,2
Acinetobacter baumannii,2016,12,11.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,48,4.17,0.0417,12.0,-2.4492935982947064e-16,1.0,winter,3,11,201612,24,3
Acinetobacter baumannii,2016,12,12.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",72,124,58.06,0.5806,12.0,-2.4492935982947064e-16,1.0,winter,3,12,201612,24,1
Acinetobacter baumannii,2016,12,12.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",16,124,12.9,0.129,12.0,-2.4492935982947064e-16,1.0,winter,3,12,201612,24,4
Acinetobacter baumannii,2016,12,12.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,124,8.87,0.08869999999999999,12.0,-2.4492935982947064e-16,1.0,winter,3,12,201612,24,2
Acinetobacter baumannii,2016,12,12.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",6,124,4.84,0.0484,12.0,-2.4492935982947064e-16,1.0,winter,3,12,201612,24,3
Acinetobacter baumannii,2016,12,12.0,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,124,1.61,0.0161,12.0,-2.4492935982947064e-16,1.0,winter,3,12,201612,24,5
Acinetobacter baumannii,2016,12,13.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",47,61,77.05,0.7705,12.0,-2.4492935982947064e-16,1.0,winter,3,13,201612,24,1
Acinetobacter baumannii,2016,12,13.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,61,8.2,0.08199999999999999,12.0,-2.4492935982947064e-16,1.0,winter,3,13,201612,24,4
Acinetobacter baumannii,2016,12,13.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,61,6.56,0.06559999999999999,12.0,-2.4492935982947064e-16,1.0,winter,3,13,201612,24,2
Acinetobacter baumannii,2016,12,13.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,61,6.56,0.06559999999999999,12.0,-2.4492935982947064e-16,1.0,winter,3,13,201612,24,3
Acinetobacter baumannii,2016,12,2.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",82,112,73.21,0.7321,12.0,-2.4492935982947064e-16,1.0,winter,3,2,201612,24,1
Acinetobacter baumannii,2016,12,2.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",18,112,16.07,0.1607,12.0,-2.4492935982947064e-16,1.0,winter,3,2,201612,24,2
Acinetobacter baumannii,2016,12,2.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,112,2.68,0.0268,12.0,-2.4492935982947064e-16,1.0,winter,3,2,201612,24,3
Acinetobacter baumannii,2016,12,2.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,112,1.79,0.0179,12.0,-2.4492935982947064e-16,1.0,winter,3,2,201612,24,4
Acinetobacter baumannii,2016,12,2.0,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,112,0.89,0.0089,12.0,-2.4492935982947064e-16,1.0,winter,3,2,201612,24,5
Acinetobacter baumannii,2016,12,3.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",18,45,40.0,0.4,12.0,-2.4492935982947064e-16,1.0,winter,3,3,201612,24,1
Acinetobacter baumannii,2016,12,3.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",14,45,31.11,0.3111,12.0,-2.4492935982947064e-16,1.0,winter,3,3,201612,24,2
Acinetobacter baumannii,2016,12,3.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,45,6.67,0.0667,12.0,-2.4492935982947064e-16,1.0,winter,3,3,201612,24,3
Acinetobacter baumannii,2016,12,4.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",39,49,79.59,0.7959,12.0,-2.4492935982947064e-16,1.0,winter,3,4,201612,24,1
Acinetobacter baumannii,2016,12,4.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,49,6.12,0.061200000000000004,12.0,-2.4492935982947064e-16,1.0,winter,3,4,201612,24,3
Acinetobacter baumannii,2016,12,4.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,49,6.12,0.061200000000000004,12.0,-2.4492935982947064e-16,1.0,winter,3,4,201612,24,4
Acinetobacter baumannii,2016,12,4.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,49,4.08,0.0408,12.0,-2.4492935982947064e-16,1.0,winter,3,4,201612,24,2
Acinetobacter baumannii,2016,12,5.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",133,172,77.33,0.7733,12.0,-2.4492935982947064e-16,1.0,winter,3,5,201612,24,1
Acinetobacter baumannii,2016,12,5.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",24,172,13.95,0.13949999999999999,12.0,-2.4492935982947064e-16,1.0,winter,3,5,201612,24,2
Acinetobacter baumannii,2016,12,5.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,172,2.91,0.0291,12.0,-2.4492935982947064e-16,1.0,winter,3,5,201612,24,4
Acinetobacter baumannii,2016,12,5.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,172,2.33,0.0233,12.0,-2.4492935982947064e-16,1.0,winter,3,5,201612,24,3
Acinetobacter baumannii,2016,12,6.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",54,91,59.34,0.5934,12.0,-2.4492935982947064e-16,1.0,winter,3,6,201612,24,1
Acinetobacter baumannii,2016,12,6.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",12,91,13.19,0.1319,12.0,-2.4492935982947064e-16,1.0,winter,3,6,201612,24,2
Acinetobacter baumannii,2016,12,6.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,91,9.89,0.0989,12.0,-2.4492935982947064e-16,1.0,winter,3,6,201612,24,4
Acinetobacter baumannii,2016,12,6.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",7,91,7.69,0.07690000000000001,12.0,-2.4492935982947064e-16,1.0,winter,3,6,201612,24,3
Acinetobacter baumannii,2016,12,6.0,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,91,5.49,0.054900000000000004,12.0,-2.4492935982947064e-16,1.0,winter,3,6,201612,24,5
Acinetobacter baumannii,2016,12,7.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",90,162,55.56,0.5556,12.0,-2.4492935982947064e-16,1.0,winter,3,7,201612,24,1
Acinetobacter baumannii,2016,12,7.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",33,162,20.37,0.20370000000000002,12.0,-2.4492935982947064e-16,1.0,winter,3,7,201612,24,2
Acinetobacter baumannii,2016,12,7.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,162,8.02,0.0802,12.0,-2.4492935982947064e-16,1.0,winter,3,7,201612,24,4
Acinetobacter baumannii,2016,12,7.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,162,5.56,0.0556,12.0,-2.4492935982947064e-16,1.0,winter,3,7,201612,24,3
Acinetobacter baumannii,2016,12,7.0,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,162,1.23,0.0123,12.0,-2.4492935982947064e-16,1.0,winter,3,7,201612,24,5
Acinetobacter baumannii,2016,12,8.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",27,46,58.7,0.5870000000000001,12.0,-2.4492935982947064e-16,1.0,winter,3,8,201612,24,1
Acinetobacter baumannii,2016,12,8.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,46,23.91,0.2391,12.0,-2.4492935982947064e-16,1.0,winter,3,8,201612,24,2
Acinetobacter baumannii,2016,12,8.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,46,2.17,0.0217,12.0,-2.4492935982947064e-16,1.0,winter,3,8,201612,24,3
Acinetobacter baumannii,2016,12,8.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,46,2.17,0.0217,12.0,-2.4492935982947064e-16,1.0,winter,3,8,201612,24,4
Acinetobacter baumannii,2016,12,9.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",50,66,75.76,0.7576,12.0,-2.4492935982947064e-16,1.0,winter,3,9,201612,24,1
Acinetobacter baumannii,2016,12,9.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,66,12.12,0.12119999999999999,12.0,-2.4492935982947064e-16,1.0,winter,3,9,201612,24,2
Acinetobacter baumannii,2016,12,9.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,66,3.03,0.030299999999999997,12.0,-2.4492935982947064e-16,1.0,winter,3,9,201612,24,3
Acinetobacter baumannii,2016,12,9.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,66,1.52,0.0152,12.0,-2.4492935982947064e-16,1.0,winter,3,9,201612,24,4
Acinetobacter baumannii,2016,12,9.0,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,66,1.52,0.0152,12.0,-2.4492935982947064e-16,1.0,winter,3,9,201612,24,5
Acinetobacter baumannii,2017,1,1.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",83,120,69.17,0.6917,1.0,0.49999999999999994,0.8660254037844387,winter,3,1,201701,25,1
Acinetobacter baumannii,2017,1,1.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",16,120,13.33,0.1333,1.0,0.49999999999999994,0.8660254037844387,winter,3,1,201701,25,2
Acinetobacter baumannii,2017,1,1.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,120,7.5,0.075,1.0,0.49999999999999994,0.8660254037844387,winter,3,1,201701,25,3
Acinetobacter baumannii,2017,1,1.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,120,5.83,0.0583,1.0,0.49999999999999994,0.8660254037844387,winter,3,1,201701,25,4
Acinetobacter baumannii,2017,1,1.0,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,120,0.83,0.0083,1.0,0.49999999999999994,0.8660254037844387,winter,3,1,201701,25,5
Acinetobacter baumannii,2017,1,11.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",88,140,62.86,0.6286,1.0,0.49999999999999994,0.8660254037844387,winter,3,11,201701,25,1
Acinetobacter baumannii,2017,1,11.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",19,140,13.57,0.13570000000000002,1.0,0.49999999999999994,0.8660254037844387,winter,3,11,201701,25,2
Acinetobacter baumannii,2017,1,11.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,140,5.71,0.0571,1.0,0.49999999999999994,0.8660254037844387,winter,3,11,201701,25,3
Acinetobacter baumannii,2017,1,11.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,140,5.0,0.05,1.0,0.49999999999999994,0.8660254037844387,winter,3,11,201701,25,4
Acinetobacter baumannii,2017,1,11.0,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,140,0.71,0.0070999999999999995,1.0,0.49999999999999994,0.8660254037844387,winter,3,11,201701,25,5
Acinetobacter baumannii,2017,1,12.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",98,148,66.22,0.6622,1.0,0.49999999999999994,0.8660254037844387,winter,3,12,201701,25,1
Acinetobacter baumannii,2017,1,12.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",21,148,14.19,0.1419,1.0,0.49999999999999994,0.8660254037844387,winter,3,12,201701,25,2
Acinetobacter baumannii,2017,1,12.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,148,5.41,0.0541,1.0,0.49999999999999994,0.8660254037844387,winter,3,12,201701,25,3
Acinetobacter baumannii,2017,1,12.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,148,2.7,0.027000000000000003,1.0,0.49999999999999994,0.8660254037844387,winter,3,12,201701,25,4
Acinetobacter baumannii,2017,1,12.0,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,148,0.68,0.0068000000000000005,1.0,0.49999999999999994,0.8660254037844387,winter,3,12,201701,25,5
Acinetobacter baumannii,2017,1,13.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",41,60,68.33,0.6833,1.0,0.49999999999999994,0.8660254037844387,winter,3,13,201701,25,1
Acinetobacter baumannii,2017,1,13.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,60,15.0,0.15,1.0,0.49999999999999994,0.8660254037844387,winter,3,13,201701,25,2
Acinetobacter baumannii,2017,1,13.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,60,13.33,0.1333,1.0,0.49999999999999994,0.8660254037844387,winter,3,13,201701,25,4
Acinetobacter baumannii,2017,1,2.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",110,157,70.06,0.7006,1.0,0.49999999999999994,0.8660254037844387,winter,3,2,201701,25,1
Acinetobacter baumannii,2017,1,2.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",21,157,13.38,0.1338,1.0,0.49999999999999994,0.8660254037844387,winter,3,2,201701,25,2
Acinetobacter baumannii,2017,1,2.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,157,4.46,0.0446,1.0,0.49999999999999994,0.8660254037844387,winter,3,2,201701,25,4
Acinetobacter baumannii,2017,1,2.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,157,2.55,0.0255,1.0,0.49999999999999994,0.8660254037844387,winter,3,2,201701,25,3
Acinetobacter baumannii,2017,1,3.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,19,42.11,0.4211,1.0,0.49999999999999994,0.8660254037844387,winter,3,3,201701,25,1
Acinetobacter baumannii,2017,1,3.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,19,15.79,0.15789999999999998,1.0,0.49999999999999994,0.8660254037844387,winter,3,3,201701,25,2
Acinetobacter baumannii,2017,1,3.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,19,5.26,0.0526,1.0,0.49999999999999994,0.8660254037844387,winter,3,3,201701,25,3
Acinetobacter baumannii,2017,1,3.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,19,5.26,0.0526,1.0,0.49999999999999994,0.8660254037844387,winter,3,3,201701,25,4
Acinetobacter baumannii,2017,1,4.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",48,58,82.76,0.8276,1.0,0.49999999999999994,0.8660254037844387,winter,3,4,201701,25,1
Acinetobacter baumannii,2017,1,4.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,58,6.9,0.069,1.0,0.49999999999999994,0.8660254037844387,winter,3,4,201701,25,2
Acinetobacter baumannii,2017,1,4.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,58,5.17,0.051699999999999996,1.0,0.49999999999999994,0.8660254037844387,winter,3,4,201701,25,3
Acinetobacter baumannii,2017,1,4.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,58,1.72,0.0172,1.0,0.49999999999999994,0.8660254037844387,winter,3,4,201701,25,4
Acinetobacter baumannii,2017,1,5.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",115,168,68.45,0.6845,1.0,0.49999999999999994,0.8660254037844387,winter,3,5,201701,25,1
Acinetobacter baumannii,2017,1,5.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",31,168,18.45,0.1845,1.0,0.49999999999999994,0.8660254037844387,winter,3,5,201701,25,2
Acinetobacter baumannii,2017,1,5.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",11,168,6.55,0.0655,1.0,0.49999999999999994,0.8660254037844387,winter,3,5,201701,25,3
Acinetobacter baumannii,2017,1,5.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,168,1.19,0.011899999999999999,1.0,0.49999999999999994,0.8660254037844387,winter,3,5,201701,25,4
Acinetobacter baumannii,2017,1,6.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",144,233,61.8,0.618,1.0,0.49999999999999994,0.8660254037844387,winter,3,6,201701,25,1
Acinetobacter baumannii,2017,1,6.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",54,233,23.18,0.2318,1.0,0.49999999999999994,0.8660254037844387,winter,3,6,201701,25,2
Acinetobacter baumannii,2017,1,6.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",14,233,6.01,0.0601,1.0,0.49999999999999994,0.8660254037844387,winter,3,6,201701,25,4
Acinetobacter baumannii,2017,1,6.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",11,233,4.72,0.0472,1.0,0.49999999999999994,0.8660254037844387,winter,3,6,201701,25,3
Acinetobacter baumannii,2017,1,6.0,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,233,0.43,0.0043,1.0,0.49999999999999994,0.8660254037844387,winter,3,6,201701,25,5
Acinetobacter baumannii,2017,1,7.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",79,124,63.71,0.6371,1.0,0.49999999999999994,0.8660254037844387,winter,3,7,201701,25,1
Acinetobacter baumannii,2017,1,7.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",23,124,18.55,0.1855,1.0,0.49999999999999994,0.8660254037844387,winter,3,7,201701,25,2
Acinetobacter baumannii,2017,1,7.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,124,8.87,0.08869999999999999,1.0,0.49999999999999994,0.8660254037844387,winter,3,7,201701,25,4
Acinetobacter baumannii,2017,1,7.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,124,4.03,0.0403,1.0,0.49999999999999994,0.8660254037844387,winter,3,7,201701,25,3
