"Pathogen","MDR_Pattern","region_id","Year","Predicted_Percent","pct_change","label_text"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,"2025 Prediction",3.74716831853937,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,"2026 Prediction",3.42503088095815,-0.322137437581215,"-0.32%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,"2027 Prediction",3.32269604160282,-0.424472276936555,"-0.42%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,"2025 Prediction",3.9732080430941,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,"2026 Prediction",3.63143302531847,-0.341775017775631,"-0.34%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,"2027 Prediction",3.52095220011515,-0.452255842978955,"-0.45%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,"2025 Prediction",3.97926477227593,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,"2026 Prediction",3.63697385908567,-0.342290913190256,"-0.34%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,"2027 Prediction",3.52628137223226,-0.452983400043665,"-0.45%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,"2025 Prediction",3.90757478950478,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,"2026 Prediction",3.57149297402913,-0.336081815475656,"-0.34%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,"2027 Prediction",3.46338640565502,-0.444188383849761,"-0.44%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,"2025 Prediction",4.16340666073725,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,"2026 Prediction",3.80515700834089,-0.358249652396361,"-0.36%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,"2027 Prediction",3.68771479335537,-0.47569186738188,"-0.48%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,"2025 Prediction",4.12054638876458,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,"2026 Prediction",3.76600946196657,-0.354536926798014,"-0.35%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,"2027 Prediction",3.65014838985512,-0.470397998909461,"-0.47%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,"2025 Prediction",4.20963321938196,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,"2026 Prediction",3.84734262065338,-0.362290598728576,"-0.36%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,"2027 Prediction",3.72816690925274,-0.481466310129217,"-0.48%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,"2025 Prediction",4.02624591088652,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,"2026 Prediction",3.67988576394068,-0.346360146945841,"-0.35%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,"2027 Prediction",3.56748851795161,-0.458757392934912,"-0.46%"
"Escherichia coli","CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,"2025 Prediction",11.0455083594726,0,"+0.00%"
"Escherichia coli","CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,"2026 Prediction",10.4807604175244,-0.564747941948242,"-0.56%"
