organism_full,year,month,province,Resistant_Drug_Classes,pattern_count,total_rows_in_month,percentage
Acinetobacter baumannii,2024,6,สุราษฎร์ธานี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,92,1.09
Acinetobacter baumannii,2024,6,สุราษฎร์ธานี,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,92,1.09
Acinetobacter baumannii,2024,6,สุรินทร์,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",67,110,60.91
Acinetobacter baumannii,2024,6,สุรินทร์,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",15,110,13.64
Acinetobacter baumannii,2024,6,สุรินทร์,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,110,7.27
Acinetobacter baumannii,2024,6,สุรินทร์,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,110,4.55
Acinetobacter baumannii,2024,6,สุรินทร์,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,110,3.64
Acinetobacter baumannii,2024,6,หนองคาย,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",18,24,75.0
Acinetobacter baumannii,2024,6,หนองคาย,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,24,16.67
Acinetobacter baumannii,2024,6,หนองคาย,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,24,4.17
Acinetobacter baumannii,2024,6,หนองบัวลำภู,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",20,33,60.61
Acinetobacter baumannii,2024,6,หนองบัวลำภู,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,33,24.24
Acinetobacter baumannii,2024,6,หนองบัวลำภู,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,33,6.06
Acinetobacter baumannii,2024,6,อุดรธานี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",131,168,77.98
Acinetobacter baumannii,2024,6,อุดรธานี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",25,168,14.88
Acinetobacter baumannii,2024,6,อุดรธานี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",6,168,3.57
Acinetobacter baumannii,2024,6,อุดรธานี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,168,2.98
Acinetobacter baumannii,2024,6,อุดรธานี,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,168,0.6
Acinetobacter baumannii,2024,6,อุทัยธานี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,1,100.0
Acinetobacter baumannii,2024,6,อุบลราชธานี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",70,153,45.75
Acinetobacter baumannii,2024,6,อุบลราชธานี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",38,153,24.84
Acinetobacter baumannii,2024,6,อุบลราชธานี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",27,153,17.65
Acinetobacter baumannii,2024,6,อุบลราชธานี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,153,5.23
Acinetobacter baumannii,2024,6,อุบลราชธานี,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,153,5.23
Acinetobacter baumannii,2024,6,เชียงใหม่,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",57,85,67.06
Acinetobacter baumannii,2024,6,เชียงใหม่,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,85,10.59
Acinetobacter baumannii,2024,6,เชียงใหม่,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,85,8.24
Acinetobacter baumannii,2024,6,เชียงใหม่,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,85,5.88
Acinetobacter baumannii,2024,6,เชียงใหม่,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,85,2.35
Acinetobacter baumannii,2024,6,เพชรบุรี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",19,25,76.0
Acinetobacter baumannii,2024,6,เพชรบุรี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,25,12.0
Acinetobacter baumannii,2024,6,เพชรบุรี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,25,8.0
Acinetobacter baumannii,2024,6,เพชรบูรณ์,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",34,36,94.44
Acinetobacter baumannii,2024,6,เพชรบูรณ์,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,36,2.78
Acinetobacter baumannii,2024,6,เพชรบูรณ์,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,36,2.78
Acinetobacter baumannii,2024,6,เลย,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",23,31,74.19
Acinetobacter baumannii,2024,6,เลย,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,31,19.35
Acinetobacter baumannii,2024,6,แม่ฮ่องสอน,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,5,100.0
Acinetobacter baumannii,2024,7,กระบี่,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",12,20,60.0
Acinetobacter baumannii,2024,7,กระบี่,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,20,10.0
Acinetobacter baumannii,2024,7,กระบี่,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,20,10.0
Acinetobacter baumannii,2024,7,กระบี่,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,20,10.0
Acinetobacter baumannii,2024,7,กระบี่,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,20,5.0
Acinetobacter baumannii,2024,7,กรุงเทพมหานคร,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",114,156,73.08
Acinetobacter baumannii,2024,7,กรุงเทพมหานคร,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",15,156,9.62
Acinetobacter baumannii,2024,7,กรุงเทพมหานคร,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,156,5.77
Acinetobacter baumannii,2024,7,กรุงเทพมหานคร,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,156,5.13
Acinetobacter baumannii,2024,7,กรุงเทพมหานคร,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,156,0.64
Acinetobacter baumannii,2024,7,กำแพงเพชร,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,2,50.0
Acinetobacter baumannii,2024,7,กำแพงเพชร,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,2,50.0
Acinetobacter baumannii,2024,7,ขอนแก่น,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,3,66.67
Acinetobacter baumannii,2024,7,ชัยภูมิ,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",102,149,68.46
Acinetobacter baumannii,2024,7,ชัยภูมิ,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,149,4.7
Acinetobacter baumannii,2024,7,ชัยภูมิ,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,149,3.36
Acinetobacter baumannii,2024,7,ชัยภูมิ,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,149,2.01
Acinetobacter baumannii,2024,7,ชุมพร,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,3,100.0
Acinetobacter baumannii,2024,7,ตรัง,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,4,75.0
Acinetobacter baumannii,2024,7,ตรัง,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,4,25.0
Acinetobacter baumannii,2024,7,นครพนม,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",28,33,84.85
Acinetobacter baumannii,2024,7,นครพนม,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,33,3.03
Acinetobacter baumannii,2024,7,นครพนม,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,33,3.03
Acinetobacter baumannii,2024,7,นครศรีธรรมราช,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",46,60,76.67
Acinetobacter baumannii,2024,7,นครศรีธรรมราช,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,60,6.67
Acinetobacter baumannii,2024,7,นครศรีธรรมราช,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,60,6.67
Acinetobacter baumannii,2024,7,นครศรีธรรมราช,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,60,5.0
Acinetobacter baumannii,2024,7,นครศรีธรรมราช,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,60,1.67
Acinetobacter baumannii,2024,7,นนทบุรี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",28,44,63.64
Acinetobacter baumannii,2024,7,นนทบุรี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",7,44,15.91
Acinetobacter baumannii,2024,7,นนทบุรี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,44,6.82
Acinetobacter baumannii,2024,7,นนทบุรี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,44,2.27
Acinetobacter baumannii,2024,7,น่าน,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,9,55.56
Acinetobacter baumannii,2024,7,น่าน,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,9,11.11
Acinetobacter baumannii,2024,7,บุรีรัมย์,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",62,84,73.81
Acinetobacter baumannii,2024,7,บุรีรัมย์,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,84,7.14
Acinetobacter baumannii,2024,7,บุรีรัมย์,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",6,84,7.14
Acinetobacter baumannii,2024,7,บุรีรัมย์,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,84,2.38
Acinetobacter baumannii,2024,7,บุรีรัมย์,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,84,1.19
Acinetobacter baumannii,2024,7,ปัตตานี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",16,22,72.73
Acinetobacter baumannii,2024,7,ปัตตานี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,22,13.64
Acinetobacter baumannii,2024,7,ปัตตานี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,22,4.55
Acinetobacter baumannii,2024,7,ปัตตานี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,22,4.55
Acinetobacter baumannii,2024,7,พะเยา,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",11,14,78.57
Acinetobacter baumannii,2024,7,พะเยา,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,14,14.29
Acinetobacter baumannii,2024,7,พะเยา,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,14,7.14
Acinetobacter baumannii,2024,7,พังงา,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",11,14,78.57
Acinetobacter baumannii,2024,7,พังงา,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,14,7.14
Acinetobacter baumannii,2024,7,พังงา,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,14,7.14
Acinetobacter baumannii,2024,7,พิจิตร,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",28,45,62.22
Acinetobacter baumannii,2024,7,พิจิตร,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,45,17.78
Acinetobacter baumannii,2024,7,พิจิตร,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,45,11.11
Acinetobacter baumannii,2024,7,พิจิตร,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,45,6.67
Acinetobacter baumannii,2024,7,ภูเก็ต,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",17,25,68.0
Acinetobacter baumannii,2024,7,ภูเก็ต,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,25,16.0
Acinetobacter baumannii,2024,7,ภูเก็ต,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,25,8.0
Acinetobacter baumannii,2024,7,ภูเก็ต,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,25,8.0
Acinetobacter baumannii,2024,7,มหาสารคาม,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",122,133,91.73
Acinetobacter baumannii,2024,7,มหาสารคาม,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,133,3.76
Acinetobacter baumannii,2024,7,มหาสารคาม,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,133,1.5
Acinetobacter baumannii,2024,7,มหาสารคาม,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,133,0.75
Acinetobacter baumannii,2024,7,ระนอง,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",19,25,76.0
Acinetobacter baumannii,2024,7,ระนอง,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,25,8.0
Acinetobacter baumannii,2024,7,ระนอง,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,25,8.0
Acinetobacter baumannii,2024,7,ระนอง,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,25,8.0
Acinetobacter baumannii,2024,7,ราชบุรี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",21,35,60.0
Acinetobacter baumannii,2024,7,ราชบุรี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,35,14.29
Acinetobacter baumannii,2024,7,ราชบุรี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,35,8.57
Acinetobacter baumannii,2024,7,ราชบุรี,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,35,8.57
Acinetobacter baumannii,2024,7,ราชบุรี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,35,5.71
Acinetobacter baumannii,2024,7,ร้อยเอ็ด,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",97,144,67.36
Acinetobacter baumannii,2024,7,ร้อยเอ็ด,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",37,144,25.69
Acinetobacter baumannii,2024,7,ร้อยเอ็ด,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,144,2.78
Acinetobacter baumannii,2024,7,ร้อยเอ็ด,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,144,2.08
Acinetobacter baumannii,2024,7,ลพบุรี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,3,33.33
Acinetobacter baumannii,2024,7,ลพบุรี,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,3,33.33
Acinetobacter baumannii,2024,7,ศรีสะเกษ,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",57,74,77.03
Acinetobacter baumannii,2024,7,ศรีสะเกษ,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,74,12.16
Acinetobacter baumannii,2024,7,ศรีสะเกษ,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,74,2.7
Acinetobacter baumannii,2024,7,ศรีสะเกษ,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,74,1.35
Acinetobacter baumannii,2024,7,ศรีสะเกษ,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,74,1.35
Acinetobacter baumannii,2024,7,สงขลา,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",98,135,72.59
Acinetobacter baumannii,2024,7,สงขลา,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",18,135,13.33
Acinetobacter baumannii,2024,7,สงขลา,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,135,3.7
Acinetobacter baumannii,2024,7,สงขลา,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,135,2.96
Acinetobacter baumannii,2024,7,สงขลา,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,135,2.96
Acinetobacter baumannii,2024,7,สตูล,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",18,23,78.26
Acinetobacter baumannii,2024,7,สตูล,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,23,21.74
Acinetobacter baumannii,2024,7,สมุทรสาคร,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",30,35,85.71
Acinetobacter baumannii,2024,7,สมุทรสาคร,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,35,11.43
Acinetobacter baumannii,2024,7,สมุทรสาคร,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,35,2.86
Acinetobacter baumannii,2024,7,สระบุรี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",7,10,70.0
Acinetobacter baumannii,2024,7,สระบุรี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,10,10.0
Acinetobacter baumannii,2024,7,สระบุรี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,10,10.0
Acinetobacter baumannii,2024,7,สิงห์บุรี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,14,57.14
Acinetobacter baumannii,2024,7,สิงห์บุรี,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,14,28.57
Acinetobacter baumannii,2024,7,สิงห์บุรี,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,14,7.14
