Source_Folder,Source_File,Bacteria_Name,Target_Drug,Model,RMSE,WAPE,Best_Model_By_WAPE
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,4.5548,31.8661,XGBoost
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,4.705,34.2516,XGBoost
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,4.764,33.1698,XGBoost
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,3.7368,25.1348,XGBoost
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,4.6509,52.3519,XGBoost
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,4.266,46.6208,XGBoost
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,5.1373,56.2151,XGBoost
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,3.5241,39.9481,XGBoost
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,3.6621,39.7609,XGBoost
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,7.3115,22.7093,SES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,7.3169,22.7261,SES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,10.021,38.9245,SES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,7.2942,22.6545,SES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,8.8983,34.3567,SES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",SARIMA,5.1598,51.4977,SES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",ARIMA,3.9343,42.2424,SES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",TES,4.2497,42.3303,SES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",SES,4.0332,41.3934,SES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",XGBoost,3.889,47.1905,SES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,7.3181,35.4544,TES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,8.1918,40.4845,TES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,6.2087,31.1719,TES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,7.2937,35.355,TES
By_specimen,k_pneumoniae_ps.csv,K Pneumoniae Ps,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,6.9249,34.0234,TES
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,133850.3389,622514.0163,SES
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,3.9542,15.877,SES
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,5.201,23.2983,SES
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,3.9543,15.8746,SES
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,5.1737,24.0299,SES
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,1.3559,16.5093,ARIMA
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,1.3551,16.5044,ARIMA
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,1.9812,22.4177,ARIMA
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,1.3561,16.5106,ARIMA
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,1.53,18.7545,ARIMA
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,9.8157,45.1093,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,8.9734,41.32,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,6.3257,28.7588,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,8.4377,38.8034,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,5.9812,25.4017,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",SARIMA,2.1584,29.1575,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",ARIMA,1.8683,25.7521,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",TES,1.848,25.4837,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",SES,1.8318,25.3032,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",XGBoost,1.5152,20.2318,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,8.0859,49.9411,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,6.0876,34.5218,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,8.8363,55.0845,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,9.4323,58.9657,XGBoost
By_specimen,k_pneumoniae_sp.csv,K Pneumoniae Sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,3.2043,16.2828,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,35.057,60.6075,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,35.0534,60.6,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,35.2876,61.1263,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,35.0363,60.5645,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,25.3507,41.898,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,18.9801,33.8566,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,18.9763,33.8494,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,19.1484,33.7772,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,19.697,35.1604,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,17.6182,26.1849,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,38.6269,60.6788,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,38.1491,59.6674,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,34.2249,53.6388,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,36.3906,56.4801,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,24.8402,34.8174,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,14.6321,37.6085,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,16.0327,39.9326,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,14.9118,39.106,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,14.9983,38.6504,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,11.3181,24.5973,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",SARIMA,14.546,41.8675,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",ARIMA,14.5447,41.8608,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",TES,14.0353,40.1966,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",SES,14.5215,41.7395,XGBoost
By_specimen,k_pneumoniae_uc.csv,K Pneumoniae Uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",XGBoost,9.3679,25.2447,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,1.6527,16.7594,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,2.6538,28.2268,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,1.6388,16.4112,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,1.6652,16.8771,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,1.5494,15.6123,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",SARIMA,6.6515,97.7753,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",ARIMA,2.4711,30.6587,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",TES,2.174,29.1632,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",SES,2.2157,29.4326,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",XGBoost,1.6895,20.4864,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,2.0202,13.332,SARIMA
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,2.0253,13.5579,SARIMA
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,2.0229,13.5745,SARIMA
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,2.0254,13.5549,SARIMA
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,2.3784,16.285,SARIMA
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,4.3606,16.197,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,4.7575,19.2125,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,5.397,20.0338,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,4.4054,16.8507,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,3.6286,13.5567,XGBoost
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,2.683,17.4183,TES
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,2.6954,17.5371,TES
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,1.9515,12.0831,TES
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,2.6703,17.2958,TES
By_specimen,k_pneumoniae_ur.csv,K Pneumoniae Ur,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,2.582,17.1627,TES
By_specimen,p_aeruginosa_bl.csv,P Aeruginosa Bl,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,28.7574,51.9988,TES
By_specimen,p_aeruginosa_bl.csv,P Aeruginosa Bl,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,29.8032,55.7002,TES
By_specimen,p_aeruginosa_bl.csv,P Aeruginosa Bl,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,25.5452,46.7173,TES
By_specimen,p_aeruginosa_bl.csv,P Aeruginosa Bl,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,29.4608,54.9004,TES
By_specimen,p_aeruginosa_bl.csv,P Aeruginosa Bl,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,27.3724,48.4072,TES
By_specimen,p_aeruginosa_bl.csv,P Aeruginosa Bl,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,10.2568,30.4281,SARIMA
By_specimen,p_aeruginosa_bl.csv,P Aeruginosa Bl,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,11.0249,33.5355,SARIMA
By_specimen,p_aeruginosa_bl.csv,P Aeruginosa Bl,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,12.6939,38.1156,SARIMA
By_specimen,p_aeruginosa_bl.csv,P Aeruginosa Bl,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,11.4414,35.2159,SARIMA
By_specimen,p_aeruginosa_bl.csv,P Aeruginosa Bl,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,13.8707,42.208,SARIMA
By_specimen,p_aeruginosa_bl.csv,P Aeruginosa Bl,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",SARIMA,19.4827,51.2106,XGBoost
