organism_full,year,month,spec_type,Resistant_Drug_Classes,pattern_count,total_rows_in_spec_month,percentage
Escherichia coli,2017,1,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",30,259,11.58
Escherichia coli,2017,1,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,259,10.42
Escherichia coli,2017,1,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",24,259,9.27
Escherichia coli,2017,1,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",15,259,5.79
Escherichia coli,2017,2,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",30,230,13.04
Escherichia coli,2017,2,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",30,230,13.04
Escherichia coli,2017,2,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",24,230,10.43
Escherichia coli,2017,2,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,230,6.96
Escherichia coli,2017,2,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",11,230,4.78
Escherichia coli,2017,3,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",33,236,13.98
Escherichia coli,2017,3,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,236,8.47
Escherichia coli,2017,3,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,236,8.47
Escherichia coli,2017,3,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",18,236,7.63
Escherichia coli,2017,3,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",15,236,6.36
Escherichia coli,2017,4,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",25,217,11.52
Escherichia coli,2017,4,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,217,9.68
Escherichia coli,2017,4,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,217,9.22
Escherichia coli,2017,4,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,217,7.83
Escherichia coli,2017,4,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",11,217,5.07
Escherichia coli,2017,5,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",27,221,12.22
Escherichia coli,2017,5,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,221,11.76
Escherichia coli,2017,5,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,221,9.95
Escherichia coli,2017,5,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,221,7.69
Escherichia coli,2017,5,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,221,3.62
Escherichia coli,2017,6,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",29,215,13.49
Escherichia coli,2017,6,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",26,215,12.09
Escherichia coli,2017,6,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,215,10.23
Escherichia coli,2017,6,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,215,9.3
Escherichia coli,2017,6,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,215,4.65
Escherichia coli,2017,7,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,227,11.01
Escherichia coli,2017,7,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",25,227,11.01
Escherichia coli,2017,7,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,227,11.01
Escherichia coli,2017,7,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,227,8.37
Escherichia coli,2017,7,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",13,227,5.73
Escherichia coli,2017,8,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",30,255,11.76
Escherichia coli,2017,8,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,255,10.2
Escherichia coli,2017,8,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,255,9.8
Escherichia coli,2017,8,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,255,3.92
Escherichia coli,2017,8,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,255,3.92
Escherichia coli,2017,9,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",23,221,10.41
Escherichia coli,2017,9,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,221,9.95
Escherichia coli,2017,9,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,221,9.5
Escherichia coli,2017,9,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,221,9.05
Escherichia coli,2017,9,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",13,221,5.88
Escherichia coli,2017,10,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,202,13.86
Escherichia coli,2017,10,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,202,8.91
Escherichia coli,2017,10,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,202,8.42
Escherichia coli,2017,10,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,202,4.46
Escherichia coli,2017,10,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,202,2.97
Escherichia coli,2017,11,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,217,11.52
Escherichia coli,2017,11,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,217,8.76
Escherichia coli,2017,11,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",17,217,7.83
Escherichia coli,2017,11,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,217,7.37
