GROUP_NAME,ANTIBIOTIC,REGION,SPEC_DATE,Year,R_percent,month_num,month_id,R_scaled
Acinetobacter baumannii,Meropenem,8.0,2023-09,2023,79.82,9,105,0.79821
Acinetobacter baumannii,Meropenem,8.0,2023-10,2023,80.72,10,106,0.80721
Acinetobacter baumannii,Meropenem,8.0,2023-11,2023,84.43,11,107,0.8443100000000001
Acinetobacter baumannii,Meropenem,8.0,2023-12,2023,83.85,12,108,0.83851
Acinetobacter baumannii,Meropenem,8.0,2024-01,2024,91.82,1,109,0.91821
Acinetobacter baumannii,Meropenem,8.0,2024-02,2024,88.15,2,110,0.8815100000000001
Acinetobacter baumannii,Meropenem,8.0,2024-03,2024,86.5,3,111,0.8650100000000001
Acinetobacter baumannii,Meropenem,8.0,2024-04,2024,81.99,4,112,0.81991
Acinetobacter baumannii,Meropenem,8.0,2024-05,2024,80.4,5,113,0.8040100000000001
Acinetobacter baumannii,Meropenem,8.0,2024-06,2024,80.68,6,114,0.8068100000000001
Acinetobacter baumannii,Meropenem,8.0,2024-07,2024,83.08,7,115,0.83081
Acinetobacter baumannii,Meropenem,8.0,2024-08,2024,83.28,8,116,0.83281
Acinetobacter baumannii,Meropenem,8.0,2024-09,2024,79.46,9,117,0.79461
Acinetobacter baumannii,Meropenem,8.0,2024-10,2024,76.74,10,118,0.76741
Acinetobacter baumannii,Meropenem,8.0,2024-11,2024,81.18,11,119,0.8118100000000001
Acinetobacter baumannii,Meropenem,8.0,2024-12,2024,83.64,12,120,0.8364100000000001
Acinetobacter baumannii,Meropenem,8.0,2025-01,2025,,1,121,
Acinetobacter baumannii,Meropenem,8.0,2025-02,2025,,2,122,
Acinetobacter baumannii,Meropenem,8.0,2025-03,2025,,3,123,
Acinetobacter baumannii,Meropenem,8.0,2025-04,2025,,4,124,
Acinetobacter baumannii,Meropenem,8.0,2025-05,2025,,5,125,
Acinetobacter baumannii,Meropenem,8.0,2025-06,2025,,6,126,
Acinetobacter baumannii,Meropenem,8.0,2025-07,2025,,7,127,
Acinetobacter baumannii,Meropenem,8.0,2025-08,2025,,8,128,
Acinetobacter baumannii,Meropenem,8.0,2025-09,2025,,9,129,
Acinetobacter baumannii,Meropenem,8.0,2025-10,2025,,10,130,
Acinetobacter baumannii,Meropenem,8.0,2025-11,2025,,11,131,
Acinetobacter baumannii,Meropenem,8.0,2025-12,2025,,12,132,
Acinetobacter baumannii,Meropenem,8.0,2026-01,2026,,1,133,
Acinetobacter baumannii,Meropenem,8.0,2026-02,2026,,2,134,
Acinetobacter baumannii,Meropenem,8.0,2026-03,2026,,3,135,
Acinetobacter baumannii,Meropenem,8.0,2026-04,2026,,4,136,
Acinetobacter baumannii,Meropenem,8.0,2026-05,2026,,5,137,
Acinetobacter baumannii,Meropenem,8.0,2026-06,2026,,6,138,
Acinetobacter baumannii,Meropenem,8.0,2026-07,2026,,7,139,
Acinetobacter baumannii,Meropenem,8.0,2026-08,2026,,8,140,
Acinetobacter baumannii,Meropenem,8.0,2026-09,2026,,9,141,
Acinetobacter baumannii,Meropenem,8.0,2026-10,2026,,10,142,
Acinetobacter baumannii,Meropenem,8.0,2026-11,2026,,11,143,
Acinetobacter baumannii,Meropenem,8.0,2026-12,2026,,12,144,
Acinetobacter baumannii,Meropenem,8.0,2027-01,2027,,1,145,
Acinetobacter baumannii,Meropenem,8.0,2027-02,2027,,2,146,
Acinetobacter baumannii,Meropenem,8.0,2027-03,2027,,3,147,
Acinetobacter baumannii,Meropenem,8.0,2027-04,2027,,4,148,
Acinetobacter baumannii,Meropenem,8.0,2027-05,2027,,5,149,
Acinetobacter baumannii,Meropenem,8.0,2027-06,2027,,6,150,
Acinetobacter baumannii,Meropenem,8.0,2027-07,2027,,7,151,
Acinetobacter baumannii,Meropenem,8.0,2027-08,2027,,8,152,
Acinetobacter baumannii,Meropenem,8.0,2027-09,2027,,9,153,
Acinetobacter baumannii,Meropenem,8.0,2027-10,2027,,10,154,
Acinetobacter baumannii,Meropenem,8.0,2027-11,2027,,11,155,
Acinetobacter baumannii,Meropenem,8.0,2027-12,2027,,12,156,
Acinetobacter baumannii,Meropenem,8.0,2028-01,2028,,1,157,
Acinetobacter baumannii,Meropenem,8.0,2028-02,2028,,2,158,
Acinetobacter baumannii,Meropenem,8.0,2028-03,2028,,3,159,
Acinetobacter baumannii,Meropenem,8.0,2028-04,2028,,4,160,
Acinetobacter baumannii,Meropenem,8.0,2028-05,2028,,5,161,
Acinetobacter baumannii,Meropenem,8.0,2028-06,2028,,6,162,
Acinetobacter baumannii,Meropenem,8.0,2028-07,2028,,7,163,
Acinetobacter baumannii,Meropenem,8.0,2028-08,2028,,8,164,
Acinetobacter baumannii,Meropenem,8.0,2028-09,2028,,9,165,
Acinetobacter baumannii,Meropenem,8.0,2028-10,2028,,10,166,
Acinetobacter baumannii,Meropenem,8.0,2028-11,2028,,11,167,
Acinetobacter baumannii,Meropenem,8.0,2028-12,2028,,12,168,
Acinetobacter baumannii,Meropenem,8.0,2029-01,2029,,1,169,
Acinetobacter baumannii,Meropenem,8.0,2029-02,2029,,2,170,
Acinetobacter baumannii,Meropenem,8.0,2029-03,2029,,3,171,
Acinetobacter baumannii,Meropenem,8.0,2029-04,2029,,4,172,
Acinetobacter baumannii,Meropenem,8.0,2029-05,2029,,5,173,
Acinetobacter baumannii,Meropenem,8.0,2029-06,2029,,6,174,
Acinetobacter baumannii,Meropenem,8.0,2029-07,2029,,7,175,
Acinetobacter baumannii,Meropenem,8.0,2029-08,2029,,8,176,
Acinetobacter baumannii,Meropenem,8.0,2029-09,2029,,9,177,
Acinetobacter baumannii,Meropenem,8.0,2029-10,2029,,10,178,
Acinetobacter baumannii,Meropenem,8.0,2029-11,2029,,11,179,
Acinetobacter baumannii,Meropenem,8.0,2029-12,2029,,12,180,
Acinetobacter baumannii,Meropenem,9.0,2015-01,2015,91.2,1,1,0.9120100000000001
Acinetobacter baumannii,Meropenem,9.0,2015-02,2015,81.32,2,2,0.81321
Acinetobacter baumannii,Meropenem,9.0,2015-03,2015,78.38,3,3,0.78381
Acinetobacter baumannii,Meropenem,9.0,2015-04,2015,82.18,4,4,0.8218100000000002
Acinetobacter baumannii,Meropenem,9.0,2015-05,2015,74.12,5,5,0.7412100000000001
Acinetobacter baumannii,Meropenem,9.0,2015-06,2015,76.7,6,6,0.7670100000000001
Acinetobacter baumannii,Meropenem,9.0,2015-07,2015,76.14,7,7,0.76141
Acinetobacter baumannii,Meropenem,9.0,2015-08,2015,85.42,8,8,0.85421
Acinetobacter baumannii,Meropenem,9.0,2015-09,2015,78.0,9,9,0.7800100000000001
Acinetobacter baumannii,Meropenem,9.0,2015-10,2015,76.85,10,10,0.76851
Acinetobacter baumannii,Meropenem,9.0,2015-11,2015,75.61,11,11,0.7561100000000001
Acinetobacter baumannii,Meropenem,9.0,2015-12,2015,86.96,12,12,0.86961
Acinetobacter baumannii,Meropenem,9.0,2016-01,2016,75.4,1,13,0.7540100000000001
Acinetobacter baumannii,Meropenem,9.0,2016-02,2016,79.05,2,14,0.79051
Acinetobacter baumannii,Meropenem,9.0,2016-03,2016,85.38,3,15,0.85381
Acinetobacter baumannii,Meropenem,9.0,2016-04,2016,77.54,4,16,0.7754100000000002
Acinetobacter baumannii,Meropenem,9.0,2016-05,2016,69.64,5,17,0.6964100000000001
Acinetobacter baumannii,Meropenem,9.0,2016-06,2016,69.31,6,18,0.6931100000000001
Acinetobacter baumannii,Meropenem,9.0,2016-07,2016,75.0,7,19,0.7500100000000001
Acinetobacter baumannii,Meropenem,9.0,2016-08,2016,70.54,8,20,0.7054100000000001
Acinetobacter baumannii,Meropenem,9.0,2016-09,2016,73.74,9,21,0.73741
Acinetobacter baumannii,Meropenem,9.0,2016-10,2016,74.58,10,22,0.7458100000000001
Acinetobacter baumannii,Meropenem,9.0,2016-11,2016,76.4,11,23,0.7640100000000001
Acinetobacter baumannii,Meropenem,9.0,2016-12,2016,79.78,12,24,0.79781
Acinetobacter baumannii,Meropenem,9.0,2017-01,2017,79.59,1,25,0.7959100000000001
Acinetobacter baumannii,Meropenem,9.0,2017-02,2017,86.58,2,26,0.8658100000000001
Acinetobacter baumannii,Meropenem,9.0,2017-03,2017,78.62,3,27,0.7862100000000001
Acinetobacter baumannii,Meropenem,9.0,2017-04,2017,76.1,4,28,0.76101
Acinetobacter baumannii,Meropenem,9.0,2017-05,2017,77.58,5,29,0.77581
Acinetobacter baumannii,Meropenem,9.0,2017-06,2017,79.63,6,30,0.79631
Acinetobacter baumannii,Meropenem,9.0,2017-07,2017,80.71,7,31,0.80711
Acinetobacter baumannii,Meropenem,9.0,2017-08,2017,80.58,8,32,0.80581
Acinetobacter baumannii,Meropenem,9.0,2017-09,2017,79.79,9,33,0.7979100000000001
Acinetobacter baumannii,Meropenem,9.0,2017-10,2017,86.71,10,34,0.8671099999999999
Acinetobacter baumannii,Meropenem,9.0,2017-11,2017,86.6,11,35,0.86601
Acinetobacter baumannii,Meropenem,9.0,2017-12,2017,84.92,12,36,0.84921
Acinetobacter baumannii,Meropenem,9.0,2018-01,2018,78.04,1,37,0.7804100000000002
Acinetobacter baumannii,Meropenem,9.0,2018-02,2018,73.04,2,38,0.7304100000000001
Acinetobacter baumannii,Meropenem,9.0,2018-03,2018,72.38,3,39,0.72381
Acinetobacter baumannii,Meropenem,9.0,2018-04,2018,65.23,4,40,0.6523100000000001
Acinetobacter baumannii,Meropenem,9.0,2018-05,2018,70.2,5,41,0.70201
Acinetobacter baumannii,Meropenem,9.0,2018-06,2018,66.96,6,42,0.66961
Acinetobacter baumannii,Meropenem,9.0,2018-07,2018,66.75,7,43,0.66751
Acinetobacter baumannii,Meropenem,9.0,2018-08,2018,67.95,8,44,0.6795100000000001
Acinetobacter baumannii,Meropenem,9.0,2018-09,2018,69.43,9,45,0.6943100000000001
Acinetobacter baumannii,Meropenem,9.0,2018-10,2018,76.07,10,46,0.76071
Acinetobacter baumannii,Meropenem,9.0,2018-11,2018,75.94,11,47,0.75941
Acinetobacter baumannii,Meropenem,9.0,2018-12,2018,72.12,12,48,0.7212100000000001
Acinetobacter baumannii,Meropenem,9.0,2019-01,2019,77.44,1,49,0.77441
Acinetobacter baumannii,Meropenem,9.0,2019-02,2019,74.95,2,50,0.7495100000000001
Acinetobacter baumannii,Meropenem,9.0,2019-03,2019,73.08,3,51,0.7308100000000001
Acinetobacter baumannii,Meropenem,9.0,2019-04,2019,68.84,4,52,0.6884100000000001
Acinetobacter baumannii,Meropenem,9.0,2019-05,2019,63.29,5,53,0.63291
Acinetobacter baumannii,Meropenem,9.0,2019-06,2019,63.12,6,54,0.6312099999999999
Acinetobacter baumannii,Meropenem,9.0,2019-07,2019,69.35,7,55,0.69351
Acinetobacter baumannii,Meropenem,9.0,2019-08,2019,61.65,8,56,0.61651
Acinetobacter baumannii,Meropenem,9.0,2019-09,2019,64.87,9,57,0.6487100000000001
Acinetobacter baumannii,Meropenem,9.0,2019-10,2019,61.87,10,58,0.61871
Acinetobacter baumannii,Meropenem,9.0,2019-11,2019,62.12,11,59,0.6212099999999999
Acinetobacter baumannii,Meropenem,9.0,2019-12,2019,65.05,12,60,0.65051
Acinetobacter baumannii,Meropenem,9.0,2020-01,2020,80.56,1,61,0.80561
Acinetobacter baumannii,Meropenem,9.0,2020-02,2020,73.75,2,62,0.73751
Acinetobacter baumannii,Meropenem,9.0,2020-03,2020,74.01,3,63,0.74011
Acinetobacter baumannii,Meropenem,9.0,2020-04,2020,74.91,4,64,0.74911
Acinetobacter baumannii,Meropenem,9.0,2020-05,2020,75.6,5,65,0.75601
Acinetobacter baumannii,Meropenem,9.0,2020-06,2020,68.29,6,66,0.6829100000000001
Acinetobacter baumannii,Meropenem,9.0,2020-07,2020,64.16,7,67,0.64161
Acinetobacter baumannii,Meropenem,9.0,2020-08,2020,66.06,8,68,0.66061
Acinetobacter baumannii,Meropenem,9.0,2020-09,2020,57.82,9,69,0.57821
Acinetobacter baumannii,Meropenem,9.0,2020-10,2020,62.73,10,70,0.6273099999999999
Acinetobacter baumannii,Meropenem,9.0,2020-11,2020,70.22,11,71,0.70221
Acinetobacter baumannii,Meropenem,9.0,2020-12,2020,77.0,12,72,0.7700100000000001
Acinetobacter baumannii,Meropenem,9.0,2021-01,2021,84.55,1,73,0.84551
Acinetobacter baumannii,Meropenem,9.0,2021-02,2021,82.09,2,74,0.82091
Acinetobacter baumannii,Meropenem,9.0,2021-03,2021,79.27,3,75,0.79271
Acinetobacter baumannii,Meropenem,9.0,2021-04,2021,74.3,4,76,0.7430100000000001
Acinetobacter baumannii,Meropenem,9.0,2021-05,2021,76.74,5,77,0.76741
Acinetobacter baumannii,Meropenem,9.0,2021-06,2021,69.79,6,78,0.6979100000000001
Acinetobacter baumannii,Meropenem,9.0,2021-07,2021,75.29,7,79,0.7529100000000001
Acinetobacter baumannii,Meropenem,9.0,2021-08,2021,74.79,8,80,0.7479100000000001
Acinetobacter baumannii,Meropenem,9.0,2021-09,2021,73.41,9,81,0.73411
Acinetobacter baumannii,Meropenem,9.0,2021-10,2021,75.4,10,82,0.7540100000000001
Acinetobacter baumannii,Meropenem,9.0,2021-11,2021,80.12,11,83,0.8012100000000001
Acinetobacter baumannii,Meropenem,9.0,2021-12,2021,86.51,12,84,0.86511
Acinetobacter baumannii,Meropenem,9.0,2022-01,2022,88.0,1,85,0.8800100000000001
Acinetobacter baumannii,Meropenem,9.0,2022-02,2022,87.85,2,86,0.87851
Acinetobacter baumannii,Meropenem,9.0,2022-03,2022,82.64,3,87,0.8264100000000001
Acinetobacter baumannii,Meropenem,9.0,2022-04,2022,87.17,4,88,0.8717100000000001
Acinetobacter baumannii,Meropenem,9.0,2022-05,2022,87.13,5,89,0.87131
Acinetobacter baumannii,Meropenem,9.0,2022-06,2022,80.63,6,90,0.80631
Acinetobacter baumannii,Meropenem,9.0,2022-07,2022,80.79,7,91,0.8079100000000001
Acinetobacter baumannii,Meropenem,9.0,2022-08,2022,89.74,8,92,0.89741
Acinetobacter baumannii,Meropenem,9.0,2022-09,2022,87.04,9,93,0.8704100000000001
Acinetobacter baumannii,Meropenem,9.0,2022-10,2022,85.71,10,94,0.85711
Acinetobacter baumannii,Meropenem,9.0,2022-11,2022,86.67,11,95,0.8667100000000001
Acinetobacter baumannii,Meropenem,9.0,2022-12,2022,91.6,12,96,0.91601
Acinetobacter baumannii,Meropenem,9.0,2023-01,2023,86.46,1,97,0.86461
Acinetobacter baumannii,Meropenem,9.0,2023-02,2023,80.75,2,98,0.8075100000000001
Acinetobacter baumannii,Meropenem,9.0,2023-03,2023,83.14,3,99,0.8314100000000001
Acinetobacter baumannii,Meropenem,9.0,2023-04,2023,75.87,4,100,0.7587100000000001
Acinetobacter baumannii,Meropenem,9.0,2023-05,2023,73.07,5,101,0.73071
Acinetobacter baumannii,Meropenem,9.0,2023-06,2023,75.88,6,102,0.75881
Acinetobacter baumannii,Meropenem,9.0,2023-07,2023,67.67,7,103,0.67671
Acinetobacter baumannii,Meropenem,9.0,2023-08,2023,65.78,8,104,0.65781
Acinetobacter baumannii,Meropenem,9.0,2023-09,2023,69.18,9,105,0.6918100000000001
Acinetobacter baumannii,Meropenem,9.0,2023-10,2023,72.58,10,106,0.7258100000000001
Acinetobacter baumannii,Meropenem,9.0,2023-11,2023,70.21,11,107,0.70211
Acinetobacter baumannii,Meropenem,9.0,2023-12,2023,76.79,12,108,0.7679100000000001
Acinetobacter baumannii,Meropenem,9.0,2024-01,2024,83.08,1,109,0.83081
Acinetobacter baumannii,Meropenem,9.0,2024-02,2024,77.19,2,110,0.77191
Acinetobacter baumannii,Meropenem,9.0,2024-03,2024,79.08,3,111,0.79081
Acinetobacter baumannii,Meropenem,9.0,2024-04,2024,76.56,4,112,0.7656100000000001
Acinetobacter baumannii,Meropenem,9.0,2024-05,2024,72.94,5,113,0.72941
Acinetobacter baumannii,Meropenem,9.0,2024-06,2024,70.33,6,114,0.70331
Acinetobacter baumannii,Meropenem,9.0,2024-07,2024,71.02,7,115,0.71021
Acinetobacter baumannii,Meropenem,9.0,2024-08,2024,73.19,8,116,0.7319100000000001
Acinetobacter baumannii,Meropenem,9.0,2024-09,2024,71.15,9,117,0.7115100000000001
Acinetobacter baumannii,Meropenem,9.0,2024-10,2024,71.17,10,118,0.7117100000000001
Acinetobacter baumannii,Meropenem,9.0,2024-11,2024,76.09,11,119,0.7609100000000001
Acinetobacter baumannii,Meropenem,9.0,2024-12,2024,81.99,12,120,0.81991
Acinetobacter baumannii,Meropenem,9.0,2025-01,2025,,1,121,
Acinetobacter baumannii,Meropenem,9.0,2025-02,2025,,2,122,
Acinetobacter baumannii,Meropenem,9.0,2025-03,2025,,3,123,
Acinetobacter baumannii,Meropenem,9.0,2025-04,2025,,4,124,
Acinetobacter baumannii,Meropenem,9.0,2025-05,2025,,5,125,
Acinetobacter baumannii,Meropenem,9.0,2025-06,2025,,6,126,
Acinetobacter baumannii,Meropenem,9.0,2025-07,2025,,7,127,
Acinetobacter baumannii,Meropenem,9.0,2025-08,2025,,8,128,
Acinetobacter baumannii,Meropenem,9.0,2025-09,2025,,9,129,
Acinetobacter baumannii,Meropenem,9.0,2025-10,2025,,10,130,
Acinetobacter baumannii,Meropenem,9.0,2025-11,2025,,11,131,
Acinetobacter baumannii,Meropenem,9.0,2025-12,2025,,12,132,
Acinetobacter baumannii,Meropenem,9.0,2026-01,2026,,1,133,
Acinetobacter baumannii,Meropenem,9.0,2026-02,2026,,2,134,
Acinetobacter baumannii,Meropenem,9.0,2026-03,2026,,3,135,
Acinetobacter baumannii,Meropenem,9.0,2026-04,2026,,4,136,
Acinetobacter baumannii,Meropenem,9.0,2026-05,2026,,5,137,
Acinetobacter baumannii,Meropenem,9.0,2026-06,2026,,6,138,
Acinetobacter baumannii,Meropenem,9.0,2026-07,2026,,7,139,
Acinetobacter baumannii,Meropenem,9.0,2026-08,2026,,8,140,
Acinetobacter baumannii,Meropenem,9.0,2026-09,2026,,9,141,
Acinetobacter baumannii,Meropenem,9.0,2026-10,2026,,10,142,
Acinetobacter baumannii,Meropenem,9.0,2026-11,2026,,11,143,
Acinetobacter baumannii,Meropenem,9.0,2026-12,2026,,12,144,
Acinetobacter baumannii,Meropenem,9.0,2027-01,2027,,1,145,
Acinetobacter baumannii,Meropenem,9.0,2027-02,2027,,2,146,
Acinetobacter baumannii,Meropenem,9.0,2027-03,2027,,3,147,
Acinetobacter baumannii,Meropenem,9.0,2027-04,2027,,4,148,
Acinetobacter baumannii,Meropenem,9.0,2027-05,2027,,5,149,
Acinetobacter baumannii,Meropenem,9.0,2027-06,2027,,6,150,
Acinetobacter baumannii,Meropenem,9.0,2027-07,2027,,7,151,
Acinetobacter baumannii,Meropenem,9.0,2027-08,2027,,8,152,
Acinetobacter baumannii,Meropenem,9.0,2027-09,2027,,9,153,
Acinetobacter baumannii,Meropenem,9.0,2027-10,2027,,10,154,
Acinetobacter baumannii,Meropenem,9.0,2027-11,2027,,11,155,
Acinetobacter baumannii,Meropenem,9.0,2027-12,2027,,12,156,
Acinetobacter baumannii,Meropenem,9.0,2028-01,2028,,1,157,
Acinetobacter baumannii,Meropenem,9.0,2028-02,2028,,2,158,
Acinetobacter baumannii,Meropenem,9.0,2028-03,2028,,3,159,
Acinetobacter baumannii,Meropenem,9.0,2028-04,2028,,4,160,
Acinetobacter baumannii,Meropenem,9.0,2028-05,2028,,5,161,
Acinetobacter baumannii,Meropenem,9.0,2028-06,2028,,6,162,
Acinetobacter baumannii,Meropenem,9.0,2028-07,2028,,7,163,
Acinetobacter baumannii,Meropenem,9.0,2028-08,2028,,8,164,
Acinetobacter baumannii,Meropenem,9.0,2028-09,2028,,9,165,
Acinetobacter baumannii,Meropenem,9.0,2028-10,2028,,10,166,
Acinetobacter baumannii,Meropenem,9.0,2028-11,2028,,11,167,
Acinetobacter baumannii,Meropenem,9.0,2028-12,2028,,12,168,
Acinetobacter baumannii,Meropenem,9.0,2029-01,2029,,1,169,
Acinetobacter baumannii,Meropenem,9.0,2029-02,2029,,2,170,
Acinetobacter baumannii,Meropenem,9.0,2029-03,2029,,3,171,
Acinetobacter baumannii,Meropenem,9.0,2029-04,2029,,4,172,
Acinetobacter baumannii,Meropenem,9.0,2029-05,2029,,5,173,
Acinetobacter baumannii,Meropenem,9.0,2029-06,2029,,6,174,
Acinetobacter baumannii,Meropenem,9.0,2029-07,2029,,7,175,
Acinetobacter baumannii,Meropenem,9.0,2029-08,2029,,8,176,
Acinetobacter baumannii,Meropenem,9.0,2029-09,2029,,9,177,
Acinetobacter baumannii,Meropenem,9.0,2029-10,2029,,10,178,
Acinetobacter baumannii,Meropenem,9.0,2029-11,2029,,11,179,
Acinetobacter baumannii,Meropenem,9.0,2029-12,2029,,12,180,
Acinetobacter baumannii,Meropenem,10.0,2015-01,2015,62.96,1,1,0.62961
Acinetobacter baumannii,Meropenem,10.0,2015-02,2015,68.42,2,2,0.6842100000000001
Acinetobacter baumannii,Meropenem,10.0,2015-03,2015,54.55,3,3,0.5455099999999999
Acinetobacter baumannii,Meropenem,10.0,2015-04,2015,83.33,4,4,0.83331
Acinetobacter baumannii,Meropenem,10.0,2015-05,2015,40.74,5,5,0.40741
Acinetobacter baumannii,Meropenem,10.0,2015-06,2015,30.43,6,6,0.30431
Acinetobacter baumannii,Meropenem,10.0,2015-07,2015,44.44,7,7,0.44440999999999997
Acinetobacter baumannii,Meropenem,10.0,2015-08,2015,50.0,8,8,0.50001
Acinetobacter baumannii,Meropenem,10.0,2015-09,2015,57.14,9,9,0.57141
Acinetobacter baumannii,Meropenem,10.0,2015-10,2015,62.5,10,10,0.62501
Acinetobacter baumannii,Meropenem,10.0,2015-11,2015,62.5,11,11,0.62501
Acinetobacter baumannii,Meropenem,10.0,2015-12,2015,,12,12,
Acinetobacter baumannii,Meropenem,10.0,2016-01,2016,,1,13,
Acinetobacter baumannii,Meropenem,10.0,2016-02,2016,,2,14,
Acinetobacter baumannii,Meropenem,10.0,2016-03,2016,,3,15,
Acinetobacter baumannii,Meropenem,10.0,2016-04,2016,,4,16,
Acinetobacter baumannii,Meropenem,10.0,2016-05,2016,,5,17,
Acinetobacter baumannii,Meropenem,10.0,2016-06,2016,,6,18,
Acinetobacter baumannii,Meropenem,10.0,2016-07,2016,,7,19,
Acinetobacter baumannii,Meropenem,10.0,2016-08,2016,,8,20,
Acinetobacter baumannii,Meropenem,10.0,2016-09,2016,,9,21,
Acinetobacter baumannii,Meropenem,10.0,2016-10,2016,,10,22,
Acinetobacter baumannii,Meropenem,10.0,2016-11,2016,,11,23,
Acinetobacter baumannii,Meropenem,10.0,2016-12,2016,75.0,12,24,0.7500100000000001
Acinetobacter baumannii,Meropenem,10.0,2017-01,2017,67.58,1,25,0.67581
Acinetobacter baumannii,Meropenem,10.0,2017-02,2017,71.76,2,26,0.7176100000000001
Acinetobacter baumannii,Meropenem,10.0,2017-03,2017,75.26,3,27,0.7526100000000001
Acinetobacter baumannii,Meropenem,10.0,2017-04,2017,58.82,4,28,0.58821
Acinetobacter baumannii,Meropenem,10.0,2017-05,2017,57.14,5,29,0.57141
Acinetobacter baumannii,Meropenem,10.0,2017-06,2017,60.1,6,30,0.60101
Acinetobacter baumannii,Meropenem,10.0,2017-07,2017,62.13,7,31,0.62131
Acinetobacter baumannii,Meropenem,10.0,2017-08,2017,55.13,8,32,0.55131
Acinetobacter baumannii,Meropenem,10.0,2017-09,2017,57.44,9,33,0.57441
Acinetobacter baumannii,Meropenem,10.0,2017-10,2017,56.52,10,34,0.56521
Acinetobacter baumannii,Meropenem,10.0,2017-11,2017,69.59,11,35,0.69591
Acinetobacter baumannii,Meropenem,10.0,2017-12,2017,74.45,12,36,0.7445100000000001
Acinetobacter baumannii,Meropenem,10.0,2018-01,2018,71.33,1,37,0.71331
Acinetobacter baumannii,Meropenem,10.0,2018-02,2018,76.64,2,38,0.76641
Acinetobacter baumannii,Meropenem,10.0,2018-03,2018,70.14,3,39,0.7014100000000001
Acinetobacter baumannii,Meropenem,10.0,2018-04,2018,70.55,4,40,0.70551
Acinetobacter baumannii,Meropenem,10.0,2018-05,2018,55.45,5,41,0.5545100000000001
Acinetobacter baumannii,Meropenem,10.0,2018-06,2018,62.42,6,42,0.62421
Acinetobacter baumannii,Meropenem,10.0,2018-07,2018,66.52,7,43,0.66521
Acinetobacter baumannii,Meropenem,10.0,2018-08,2018,65.96,8,44,0.65961
Acinetobacter baumannii,Meropenem,10.0,2018-09,2018,60.91,9,45,0.6091099999999999
Acinetobacter baumannii,Meropenem,10.0,2018-10,2018,69.04,10,46,0.6904100000000001
Acinetobacter baumannii,Meropenem,10.0,2018-11,2018,73.37,11,47,0.7337100000000001
Acinetobacter baumannii,Meropenem,10.0,2018-12,2018,67.42,12,48,0.6742100000000001
Acinetobacter baumannii,Meropenem,10.0,2019-01,2019,78.37,1,49,0.7837100000000001
Acinetobacter baumannii,Meropenem,10.0,2019-02,2019,76.48,2,50,0.7648100000000001
Acinetobacter baumannii,Meropenem,10.0,2019-03,2019,71.28,3,51,0.71281
Acinetobacter baumannii,Meropenem,10.0,2019-04,2019,60.92,4,52,0.60921
Acinetobacter baumannii,Meropenem,10.0,2019-05,2019,71.8,5,53,0.71801
Acinetobacter baumannii,Meropenem,10.0,2019-06,2019,71.8,6,54,0.71801
Acinetobacter baumannii,Meropenem,10.0,2019-07,2019,65.58,7,55,0.65581
Acinetobacter baumannii,Meropenem,10.0,2019-08,2019,70.4,8,56,0.7040100000000001
Acinetobacter baumannii,Meropenem,10.0,2019-09,2019,68.95,9,57,0.6895100000000001
Acinetobacter baumannii,Meropenem,10.0,2019-10,2019,77.99,10,58,0.77991
Acinetobacter baumannii,Meropenem,10.0,2019-11,2019,71.61,11,59,0.71611
Acinetobacter baumannii,Meropenem,10.0,2019-12,2019,74.84,12,60,0.7484100000000001
Acinetobacter baumannii,Meropenem,10.0,2020-01,2020,71.51,1,61,0.7151100000000001
Acinetobacter baumannii,Meropenem,10.0,2020-02,2020,71.97,2,62,0.7197100000000001
Acinetobacter baumannii,Meropenem,10.0,2020-03,2020,70.06,3,63,0.7006100000000001
Acinetobacter baumannii,Meropenem,10.0,2020-04,2020,60.84,4,64,0.60841
Acinetobacter baumannii,Meropenem,10.0,2020-05,2020,54.97,5,65,0.5497099999999999
Acinetobacter baumannii,Meropenem,10.0,2020-06,2020,60.41,6,66,0.6041099999999999
Acinetobacter baumannii,Meropenem,10.0,2020-07,2020,58.53,7,67,0.58531
Acinetobacter baumannii,Meropenem,10.0,2020-08,2020,63.45,8,68,0.63451
Acinetobacter baumannii,Meropenem,10.0,2020-09,2020,60.0,9,69,0.6000099999999999
Acinetobacter baumannii,Meropenem,10.0,2020-10,2020,57.62,10,70,0.57621
Acinetobacter baumannii,Meropenem,10.0,2020-11,2020,72.58,11,71,0.7258100000000001
Acinetobacter baumannii,Meropenem,10.0,2020-12,2020,74.14,12,72,0.74141
Acinetobacter baumannii,Meropenem,10.0,2021-01,2021,82.88,1,73,0.82881
Acinetobacter baumannii,Meropenem,10.0,2021-02,2021,78.8,2,74,0.78801
Acinetobacter baumannii,Meropenem,10.0,2021-03,2021,76.36,3,75,0.76361
Acinetobacter baumannii,Meropenem,10.0,2021-04,2021,67.55,4,76,0.67551
Acinetobacter baumannii,Meropenem,10.0,2021-05,2021,69.52,5,77,0.69521
Acinetobacter baumannii,Meropenem,10.0,2021-06,2021,67.85,6,78,0.67851
Acinetobacter baumannii,Meropenem,10.0,2021-07,2021,72.39,7,79,0.72391
Acinetobacter baumannii,Meropenem,10.0,2021-08,2021,77.18,8,80,0.7718100000000001
Acinetobacter baumannii,Meropenem,10.0,2021-09,2021,70.81,9,81,0.70811
