region,organism,year,date,n_tested,n_resistant,drug,percent_R
4,Acinetobacter baumannii,2018,2018/03,418,328,Meropenem,78.47
4,Acinetobacter baumannii,2018,2018/04,334,250,Meropenem,74.85
4,Acinetobacter baumannii,2018,2018/05,354,249,Meropenem,70.34
4,Acinetobacter baumannii,2018,2018/06,372,273,Meropenem,73.39
4,Acinetobacter baumannii,2018,2018/07,392,286,Meropenem,72.96
4,Acinetobacter baumannii,2018,2018/08,396,296,Meropenem,74.75
4,Acinetobacter baumannii,2018,2018/09,402,296,Meropenem,73.63
4,Acinetobacter baumannii,2018,2018/10,400,300,Meropenem,75.0
4,Acinetobacter baumannii,2018,2018/11,364,286,Meropenem,78.57
4,Acinetobacter baumannii,2018,2018/12,267,209,Meropenem,78.28
4,Acinetobacter baumannii,2019,2019/01,484,402,Meropenem,83.06
4,Acinetobacter baumannii,2019,2019/02,356,282,Meropenem,79.21
4,Acinetobacter baumannii,2019,2019/03,415,331,Meropenem,79.76
4,Acinetobacter baumannii,2019,2019/04,374,285,Meropenem,76.2
4,Acinetobacter baumannii,2019,2019/05,356,274,Meropenem,76.97
4,Acinetobacter baumannii,2019,2019/06,274,204,Meropenem,74.45
4,Acinetobacter baumannii,2019,2019/07,304,222,Meropenem,73.03
4,Acinetobacter baumannii,2019,2019/08,271,203,Meropenem,74.91
4,Acinetobacter baumannii,2019,2019/09,389,313,Meropenem,80.46
4,Acinetobacter baumannii,2019,2019/10,368,290,Meropenem,78.8
4,Acinetobacter baumannii,2019,2019/11,293,246,Meropenem,83.96
4,Acinetobacter baumannii,2019,2019/12,318,261,Meropenem,82.08
4,Acinetobacter baumannii,2020,2020/01,475,397,Meropenem,83.58
4,Acinetobacter baumannii,2020,2020/02,184,159,Meropenem,86.41
4,Acinetobacter baumannii,2020,2020/03,187,142,Meropenem,75.94
4,Acinetobacter baumannii,2020,2020/04,160,122,Meropenem,76.25
4,Acinetobacter baumannii,2020,2020/05,168,134,Meropenem,79.76
4,Acinetobacter baumannii,2020,2020/06,173,137,Meropenem,79.19
4,Acinetobacter baumannii,2020,2020/07,202,158,Meropenem,78.22
4,Acinetobacter baumannii,2020,2020/08,282,223,Meropenem,79.08
4,Acinetobacter baumannii,2020,2020/09,330,248,Meropenem,75.15
4,Acinetobacter baumannii,2020,2020/10,305,225,Meropenem,73.77
4,Acinetobacter baumannii,2020,2020/11,355,268,Meropenem,75.49
4,Acinetobacter baumannii,2020,2020/12,302,253,Meropenem,83.77
4,Acinetobacter baumannii,2021,2021/01,266,228,Meropenem,85.71
4,Acinetobacter baumannii,2021,2021/02,222,197,Meropenem,88.74
4,Acinetobacter baumannii,2021,2021/03,273,231,Meropenem,84.62
4,Acinetobacter baumannii,2021,2021/04,192,158,Meropenem,82.29
4,Acinetobacter baumannii,2021,2021/05,156,118,Meropenem,75.64
4,Acinetobacter baumannii,2021,2021/06,245,194,Meropenem,79.18
4,Acinetobacter baumannii,2021,2021/07,262,205,Meropenem,78.24
4,Acinetobacter baumannii,2021,2021/08,225,179,Meropenem,79.56
4,Acinetobacter baumannii,2021,2021/09,265,201,Meropenem,75.85
4,Acinetobacter baumannii,2021,2021/10,195,153,Meropenem,78.46
4,Acinetobacter baumannii,2021,2021/11,173,136,Meropenem,78.61
4,Acinetobacter baumannii,2021,2021/12,115,93,Meropenem,80.87
4,Acinetobacter baumannii,2022,2022/01,207,186,Meropenem,89.86
4,Acinetobacter baumannii,2022,2022/02,156,140,Meropenem,89.74
4,Acinetobacter baumannii,2022,2022/03,233,199,Meropenem,85.41
4,Acinetobacter baumannii,2022,2022/04,250,223,Meropenem,89.2
4,Acinetobacter baumannii,2022,2022/05,190,161,Meropenem,84.74
4,Acinetobacter baumannii,2022,2022/06,182,148,Meropenem,81.32
4,Acinetobacter baumannii,2022,2022/07,80,55,Meropenem,68.75
4,Acinetobacter baumannii,2022,2022/08,120,86,Meropenem,71.67
4,Acinetobacter baumannii,2022,2022/09,101,79,Meropenem,78.22
4,Acinetobacter baumannii,2022,2022/10,99,75,Meropenem,75.76
4,Acinetobacter baumannii,2022,2022/11,105,84,Meropenem,80.0
4,Acinetobacter baumannii,2022,2022/12,80,63,Meropenem,78.75
4,Acinetobacter baumannii,2023,2023/01,328,292,Meropenem,89.02
4,Acinetobacter baumannii,2023,2023/02,217,186,Meropenem,85.71
4,Acinetobacter baumannii,2023,2023/03,221,187,Meropenem,84.62
4,Acinetobacter baumannii,2023,2023/04,250,210,Meropenem,84.0
4,Acinetobacter baumannii,2023,2023/05,300,230,Meropenem,76.67
4,Acinetobacter baumannii,2023,2023/06,283,238,Meropenem,84.1
4,Acinetobacter baumannii,2023,2023/07,245,200,Meropenem,81.63
4,Acinetobacter baumannii,2023,2023/08,298,235,Meropenem,78.86
4,Acinetobacter baumannii,2023,2023/09,263,213,Meropenem,80.99
4,Acinetobacter baumannii,2023,2023/10,326,259,Meropenem,79.45
4,Acinetobacter baumannii,2023,2023/11,260,215,Meropenem,82.69
4,Acinetobacter baumannii,2023,2023/12,255,219,Meropenem,85.88
4,Acinetobacter baumannii,2024,2024/01,231,199,Meropenem,86.15
4,Acinetobacter baumannii,2024,2024/02,190,154,Meropenem,81.05
4,Acinetobacter baumannii,2024,2024/03,209,171,Meropenem,81.82
4,Acinetobacter baumannii,2024,2024/04,206,175,Meropenem,84.95
4,Acinetobacter baumannii,2024,2024/05,184,155,Meropenem,84.24
4,Acinetobacter baumannii,2024,2024/06,120,93,Meropenem,77.5
4,Acinetobacter baumannii,2024,2024/07,157,124,Meropenem,78.98
4,Acinetobacter baumannii,2024,2024/08,182,148,Meropenem,81.32
4,Acinetobacter baumannii,2024,2024/09,169,133,Meropenem,78.7
4,Acinetobacter baumannii,2024,2024/10,200,143,Meropenem,71.5
4,Acinetobacter baumannii,2024,2024/11,173,142,Meropenem,82.08
4,Acinetobacter baumannii,2024,2024/12,121,102,Meropenem,84.3
5,Acinetobacter baumannii,2015,2015/01,169,130,Meropenem,76.92
5,Acinetobacter baumannii,2015,2015/02,135,106,Meropenem,78.52
5,Acinetobacter baumannii,2015,2015/03,166,134,Meropenem,80.72
5,Acinetobacter baumannii,2015,2015/04,127,105,Meropenem,82.68
5,Acinetobacter baumannii,2015,2015/05,131,112,Meropenem,85.5
5,Acinetobacter baumannii,2015,2015/06,90,74,Meropenem,82.22
5,Acinetobacter baumannii,2015,2015/07,85,63,Meropenem,74.12
5,Acinetobacter baumannii,2015,2015/08,115,88,Meropenem,76.52
5,Acinetobacter baumannii,2015,2015/09,77,55,Meropenem,71.43
5,Acinetobacter baumannii,2015,2015/10,85,64,Meropenem,75.29
5,Acinetobacter baumannii,2015,2015/11,82,64,Meropenem,78.05
5,Acinetobacter baumannii,2015,2015/12,92,73,Meropenem,79.35
5,Acinetobacter baumannii,2016,2016/01,259,228,Meropenem,88.03
5,Acinetobacter baumannii,2016,2016/02,262,221,Meropenem,84.35
5,Acinetobacter baumannii,2016,2016/03,231,186,Meropenem,80.52
5,Acinetobacter baumannii,2016,2016/04,266,204,Meropenem,76.69
5,Acinetobacter baumannii,2016,2016/05,259,200,Meropenem,77.22
5,Acinetobacter baumannii,2016,2016/06,283,209,Meropenem,73.85
5,Acinetobacter baumannii,2016,2016/07,262,194,Meropenem,74.05
5,Acinetobacter baumannii,2016,2016/08,268,213,Meropenem,79.48
5,Acinetobacter baumannii,2016,2016/09,281,205,Meropenem,72.95
5,Acinetobacter baumannii,2016,2016/10,269,209,Meropenem,77.7
5,Acinetobacter baumannii,2016,2016/11,242,180,Meropenem,74.38
5,Acinetobacter baumannii,2016,2016/12,239,193,Meropenem,80.75
5,Acinetobacter baumannii,2017,2017/01,293,253,Meropenem,86.35
5,Acinetobacter baumannii,2017,2017/02,261,212,Meropenem,81.23
5,Acinetobacter baumannii,2017,2017/03,305,246,Meropenem,80.66
5,Acinetobacter baumannii,2017,2017/04,230,177,Meropenem,76.96
5,Acinetobacter baumannii,2017,2017/05,285,210,Meropenem,73.68
5,Acinetobacter baumannii,2017,2017/06,258,192,Meropenem,74.42
5,Acinetobacter baumannii,2017,2017/07,308,229,Meropenem,74.35
5,Acinetobacter baumannii,2017,2017/08,307,212,Meropenem,69.06
5,Acinetobacter baumannii,2017,2017/09,291,206,Meropenem,70.79
5,Acinetobacter baumannii,2017,2017/10,275,188,Meropenem,68.36
5,Acinetobacter baumannii,2017,2017/11,265,203,Meropenem,76.6
5,Acinetobacter baumannii,2017,2017/12,288,244,Meropenem,84.72
5,Acinetobacter baumannii,2018,2018/01,310,265,Meropenem,85.48
5,Acinetobacter baumannii,2018,2018/02,239,190,Meropenem,79.5
5,Acinetobacter baumannii,2018,2018/03,242,186,Meropenem,76.86
5,Acinetobacter baumannii,2018,2018/04,251,184,Meropenem,73.31
5,Acinetobacter baumannii,2018,2018/05,256,201,Meropenem,78.52
5,Acinetobacter baumannii,2018,2018/06,204,139,Meropenem,68.14
5,Acinetobacter baumannii,2018,2018/07,290,198,Meropenem,68.28
5,Acinetobacter baumannii,2018,2018/08,168,126,Meropenem,75.0
5,Acinetobacter baumannii,2018,2018/09,238,177,Meropenem,74.37
5,Acinetobacter baumannii,2018,2018/10,195,147,Meropenem,75.38
5,Acinetobacter baumannii,2018,2018/11,152,109,Meropenem,71.71
5,Acinetobacter baumannii,2018,2018/12,202,157,Meropenem,77.72
5,Acinetobacter baumannii,2019,2019/01,330,276,Meropenem,83.64
5,Acinetobacter baumannii,2019,2019/02,314,264,Meropenem,84.08
5,Acinetobacter baumannii,2019,2019/03,387,311,Meropenem,80.36
5,Acinetobacter baumannii,2019,2019/04,414,322,Meropenem,77.78
5,Acinetobacter baumannii,2019,2019/05,402,295,Meropenem,73.38
5,Acinetobacter baumannii,2019,2019/06,390,273,Meropenem,70.0
5,Acinetobacter baumannii,2019,2019/07,399,298,Meropenem,74.69
5,Acinetobacter baumannii,2019,2019/08,411,302,Meropenem,73.48
5,Acinetobacter baumannii,2019,2019/09,342,261,Meropenem,76.32
5,Acinetobacter baumannii,2019,2019/10,359,269,Meropenem,74.93
5,Acinetobacter baumannii,2019,2019/11,299,231,Meropenem,77.26
5,Acinetobacter baumannii,2019,2019/12,286,238,Meropenem,83.22
5,Acinetobacter baumannii,2020,2020/01,393,333,Meropenem,84.73
5,Acinetobacter baumannii,2020,2020/02,363,319,Meropenem,87.88
5,Acinetobacter baumannii,2020,2020/03,370,300,Meropenem,81.08
5,Acinetobacter baumannii,2020,2020/04,292,227,Meropenem,77.74
5,Acinetobacter baumannii,2020,2020/05,308,225,Meropenem,73.05
5,Acinetobacter baumannii,2020,2020/06,321,228,Meropenem,71.03
5,Acinetobacter baumannii,2020,2020/07,324,255,Meropenem,78.7
5,Acinetobacter baumannii,2020,2020/08,374,284,Meropenem,75.94
5,Acinetobacter baumannii,2020,2020/09,333,238,Meropenem,71.47
5,Acinetobacter baumannii,2020,2020/10,334,258,Meropenem,77.25
5,Acinetobacter baumannii,2020,2020/11,315,256,Meropenem,81.27
5,Acinetobacter baumannii,2020,2020/12,323,271,Meropenem,83.9
5,Acinetobacter baumannii,2021,2021/01,416,362,Meropenem,87.02
5,Acinetobacter baumannii,2021,2021/02,317,266,Meropenem,83.91
5,Acinetobacter baumannii,2021,2021/03,376,309,Meropenem,82.18
5,Acinetobacter baumannii,2021,2021/04,337,275,Meropenem,81.6
5,Acinetobacter baumannii,2021,2021/05,354,292,Meropenem,82.49
5,Acinetobacter baumannii,2021,2021/06,337,252,Meropenem,74.78
5,Acinetobacter baumannii,2021,2021/07,418,341,Meropenem,81.58
5,Acinetobacter baumannii,2021,2021/08,420,339,Meropenem,80.71
5,Acinetobacter baumannii,2021,2021/09,375,305,Meropenem,81.33
5,Acinetobacter baumannii,2021,2021/10,363,282,Meropenem,77.69
5,Acinetobacter baumannii,2021,2021/11,354,296,Meropenem,83.62
5,Acinetobacter baumannii,2021,2021/12,359,300,Meropenem,83.57
5,Acinetobacter baumannii,2022,2022/01,238,201,Meropenem,84.45
5,Acinetobacter baumannii,2022,2022/02,228,195,Meropenem,85.53
5,Acinetobacter baumannii,2022,2022/03,210,166,Meropenem,79.05
5,Acinetobacter baumannii,2022,2022/04,239,204,Meropenem,85.36
5,Acinetobacter baumannii,2022,2022/05,278,225,Meropenem,80.94
5,Acinetobacter baumannii,2022,2022/06,213,173,Meropenem,81.22
5,Acinetobacter baumannii,2022,2022/07,61,52,Meropenem,85.25
5,Acinetobacter baumannii,2022,2022/08,75,60,Meropenem,80.0
5,Acinetobacter baumannii,2022,2022/09,59,42,Meropenem,71.19
5,Acinetobacter baumannii,2022,2022/10,115,92,Meropenem,80.0
5,Acinetobacter baumannii,2022,2022/11,93,77,Meropenem,82.8
5,Acinetobacter baumannii,2022,2022/12,75,55,Meropenem,73.33
5,Acinetobacter baumannii,2023,2023/01,205,187,Meropenem,91.22
5,Acinetobacter baumannii,2023,2023/02,182,158,Meropenem,86.81
5,Acinetobacter baumannii,2023,2023/03,183,158,Meropenem,86.34
5,Acinetobacter baumannii,2023,2023/04,168,135,Meropenem,80.36
5,Acinetobacter baumannii,2023,2023/05,232,189,Meropenem,81.47
5,Acinetobacter baumannii,2023,2023/06,199,162,Meropenem,81.41
5,Acinetobacter baumannii,2023,2023/07,272,216,Meropenem,79.41
5,Acinetobacter baumannii,2023,2023/08,258,211,Meropenem,81.78
5,Acinetobacter baumannii,2023,2023/09,266,195,Meropenem,73.31
5,Acinetobacter baumannii,2023,2023/10,299,229,Meropenem,76.59
5,Acinetobacter baumannii,2023,2023/11,219,175,Meropenem,79.91
5,Acinetobacter baumannii,2023,2023/12,239,196,Meropenem,82.01
5,Acinetobacter baumannii,2024,2024/01,205,175,Meropenem,85.37
5,Acinetobacter baumannii,2024,2024/02,208,166,Meropenem,79.81
5,Acinetobacter baumannii,2024,2024/03,222,168,Meropenem,75.68
5,Acinetobacter baumannii,2024,2024/04,194,146,Meropenem,75.26
5,Acinetobacter baumannii,2024,2024/05,227,171,Meropenem,75.33
5,Acinetobacter baumannii,2024,2024/06,193,153,Meropenem,79.27
5,Acinetobacter baumannii,2024,2024/07,222,167,Meropenem,75.23
5,Acinetobacter baumannii,2024,2024/08,221,151,Meropenem,68.33
5,Acinetobacter baumannii,2024,2024/09,249,186,Meropenem,74.7
5,Acinetobacter baumannii,2024,2024/10,306,220,Meropenem,71.9
5,Acinetobacter baumannii,2024,2024/11,186,127,Meropenem,68.28
5,Acinetobacter baumannii,2024,2024/12,201,153,Meropenem,76.12
6,Acinetobacter baumannii,2015,2015/01,108,82,Meropenem,75.93
6,Acinetobacter baumannii,2015,2015/02,82,69,Meropenem,84.15
6,Acinetobacter baumannii,2015,2015/03,81,63,Meropenem,77.78
6,Acinetobacter baumannii,2015,2015/04,83,67,Meropenem,80.72
6,Acinetobacter baumannii,2015,2015/05,100,74,Meropenem,74.0
6,Acinetobacter baumannii,2015,2015/06,104,83,Meropenem,79.81
6,Acinetobacter baumannii,2015,2015/07,91,69,Meropenem,75.82
6,Acinetobacter baumannii,2015,2015/08,97,68,Meropenem,70.1
6,Acinetobacter baumannii,2015,2015/09,112,78,Meropenem,69.64
6,Acinetobacter baumannii,2015,2015/10,103,60,Meropenem,58.25
6,Acinetobacter baumannii,2015,2015/11,101,70,Meropenem,69.31
6,Acinetobacter baumannii,2015,2015/12,104,77,Meropenem,74.04
6,Acinetobacter baumannii,2016,2016/01,175,131,Meropenem,74.86
6,Acinetobacter baumannii,2016,2016/02,147,114,Meropenem,77.55
6,Acinetobacter baumannii,2016,2016/03,180,142,Meropenem,78.89
6,Acinetobacter baumannii,2016,2016/04,143,102,Meropenem,71.33
6,Acinetobacter baumannii,2016,2016/05,130,90,Meropenem,69.23
6,Acinetobacter baumannii,2016,2016/06,140,85,Meropenem,60.71
6,Acinetobacter baumannii,2016,2016/07,175,127,Meropenem,72.57
6,Acinetobacter baumannii,2016,2016/08,171,119,Meropenem,69.59
6,Acinetobacter baumannii,2016,2016/09,133,90,Meropenem,67.67
6,Acinetobacter baumannii,2016,2016/10,180,133,Meropenem,73.89
6,Acinetobacter baumannii,2016,2016/11,166,112,Meropenem,67.47
6,Acinetobacter baumannii,2016,2016/12,144,114,Meropenem,79.17
6,Acinetobacter baumannii,2017,2017/01,299,252,Meropenem,84.28
6,Acinetobacter baumannii,2017,2017/02,237,189,Meropenem,79.75
6,Acinetobacter baumannii,2017,2017/03,213,157,Meropenem,73.71
6,Acinetobacter baumannii,2017,2017/04,302,232,Meropenem,76.82
6,Acinetobacter baumannii,2017,2017/05,320,226,Meropenem,70.62
6,Acinetobacter baumannii,2017,2017/06,282,188,Meropenem,66.67
6,Acinetobacter baumannii,2017,2017/07,306,213,Meropenem,69.61
6,Acinetobacter baumannii,2017,2017/08,342,243,Meropenem,71.05
6,Acinetobacter baumannii,2017,2017/09,267,203,Meropenem,76.03
6,Acinetobacter baumannii,2017,2017/10,257,199,Meropenem,77.43
6,Acinetobacter baumannii,2017,2017/11,313,236,Meropenem,75.4
6,Acinetobacter baumannii,2017,2017/12,232,180,Meropenem,77.59
6,Acinetobacter baumannii,2018,2018/01,234,188,Meropenem,80.34
6,Acinetobacter baumannii,2018,2018/02,246,198,Meropenem,80.49
6,Acinetobacter baumannii,2018,2018/03,295,226,Meropenem,76.61
6,Acinetobacter baumannii,2018,2018/04,316,247,Meropenem,78.16
6,Acinetobacter baumannii,2018,2018/05,355,265,Meropenem,74.65
6,Acinetobacter baumannii,2018,2018/06,278,210,Meropenem,75.54
6,Acinetobacter baumannii,2018,2018/07,319,238,Meropenem,74.61
6,Acinetobacter baumannii,2018,2018/08,312,230,Meropenem,73.72
6,Acinetobacter baumannii,2018,2018/09,315,224,Meropenem,71.11
6,Acinetobacter baumannii,2018,2018/10,313,230,Meropenem,73.48
6,Acinetobacter baumannii,2018,2018/11,282,205,Meropenem,72.7
6,Acinetobacter baumannii,2018,2018/12,263,182,Meropenem,69.2
6,Acinetobacter baumannii,2019,2019/01,296,206,Meropenem,69.59
6,Acinetobacter baumannii,2019,2019/02,268,212,Meropenem,79.1
6,Acinetobacter baumannii,2019,2019/03,273,210,Meropenem,76.92
6,Acinetobacter baumannii,2019,2019/04,227,167,Meropenem,73.57
6,Acinetobacter baumannii,2019,2019/05,273,203,Meropenem,74.36
6,Acinetobacter baumannii,2019,2019/06,245,157,Meropenem,64.08
6,Acinetobacter baumannii,2019,2019/07,262,197,Meropenem,75.19
6,Acinetobacter baumannii,2019,2019/08,225,159,Meropenem,70.67
6,Acinetobacter baumannii,2019,2019/09,242,162,Meropenem,66.94
6,Acinetobacter baumannii,2019,2019/10,324,234,Meropenem,72.22
6,Acinetobacter baumannii,2019,2019/11,265,198,Meropenem,74.72
6,Acinetobacter baumannii,2019,2019/12,217,166,Meropenem,76.5
6,Acinetobacter baumannii,2020,2020/01,464,381,Meropenem,82.11
6,Acinetobacter baumannii,2020,2020/02,298,254,Meropenem,85.23
6,Acinetobacter baumannii,2020,2020/03,308,246,Meropenem,79.87
6,Acinetobacter baumannii,2020,2020/04,223,174,Meropenem,78.03
6,Acinetobacter baumannii,2020,2020/05,338,256,Meropenem,75.74
6,Acinetobacter baumannii,2020,2020/06,303,234,Meropenem,77.23
6,Acinetobacter baumannii,2020,2020/07,273,198,Meropenem,72.53
6,Acinetobacter baumannii,2020,2020/08,358,278,Meropenem,77.65
6,Acinetobacter baumannii,2020,2020/09,359,260,Meropenem,72.42
6,Acinetobacter baumannii,2020,2020/10,295,228,Meropenem,77.29
6,Acinetobacter baumannii,2020,2020/11,343,269,Meropenem,78.43
6,Acinetobacter baumannii,2020,2020/12,336,271,Meropenem,80.65
6,Acinetobacter baumannii,2021,2021/01,16,12,Meropenem,75.0
6,Acinetobacter baumannii,2021,2021/02,46,34,Meropenem,73.91
6,Acinetobacter baumannii,2021,2021/03,46,27,Meropenem,58.7
6,Acinetobacter baumannii,2021,2021/04,108,75,Meropenem,69.44
6,Acinetobacter baumannii,2021,2021/05,127,81,Meropenem,63.78
6,Acinetobacter baumannii,2021,2021/06,107,86,Meropenem,80.37
6,Acinetobacter baumannii,2021,2021/07,153,108,Meropenem,70.59
6,Acinetobacter baumannii,2021,2021/08,148,115,Meropenem,77.7
6,Acinetobacter baumannii,2021,2021/09,160,113,Meropenem,70.62
6,Acinetobacter baumannii,2021,2021/10,129,91,Meropenem,70.54
6,Acinetobacter baumannii,2021,2021/11,138,94,Meropenem,68.12
6,Acinetobacter baumannii,2021,2021/12,138,106,Meropenem,76.81
6,Acinetobacter baumannii,2022,2022/01,280,234,Meropenem,83.57
6,Acinetobacter baumannii,2022,2022/02,215,183,Meropenem,85.12
6,Acinetobacter baumannii,2022,2022/03,247,190,Meropenem,76.92
6,Acinetobacter baumannii,2022,2022/04,277,238,Meropenem,85.92
6,Acinetobacter baumannii,2022,2022/05,297,230,Meropenem,77.44
6,Acinetobacter baumannii,2022,2022/06,253,201,Meropenem,79.45
6,Acinetobacter baumannii,2022,2022/07,269,214,Meropenem,79.55
6,Acinetobacter baumannii,2022,2022/08,205,164,Meropenem,80.0
6,Acinetobacter baumannii,2022,2022/09,204,162,Meropenem,79.41
6,Acinetobacter baumannii,2022,2022/10,86,61,Meropenem,70.93
6,Acinetobacter baumannii,2022,2022/11,138,99,Meropenem,71.74
6,Acinetobacter baumannii,2022,2022/12,151,101,Meropenem,66.89
6,Acinetobacter baumannii,2023,2023/01,249,221,Meropenem,88.76
6,Acinetobacter baumannii,2023,2023/02,213,177,Meropenem,83.1
6,Acinetobacter baumannii,2023,2023/03,237,206,Meropenem,86.92
6,Acinetobacter baumannii,2023,2023/04,255,208,Meropenem,81.57
6,Acinetobacter baumannii,2023,2023/05,301,245,Meropenem,81.4
6,Acinetobacter baumannii,2023,2023/06,269,219,Meropenem,81.41
6,Acinetobacter baumannii,2023,2023/07,223,174,Meropenem,78.03
6,Acinetobacter baumannii,2023,2023/08,198,164,Meropenem,82.83
6,Acinetobacter baumannii,2023,2023/09,265,206,Meropenem,77.74
6,Acinetobacter baumannii,2023,2023/10,325,257,Meropenem,79.08
6,Acinetobacter baumannii,2023,2023/11,253,193,Meropenem,76.28
6,Acinetobacter baumannii,2023,2023/12,253,206,Meropenem,81.42
6,Acinetobacter baumannii,2024,2024/01,22,18,Meropenem,81.82
6,Acinetobacter baumannii,2024,2024/02,17,15,Meropenem,88.24
6,Acinetobacter baumannii,2024,2024/03,30,21,Meropenem,70.0
6,Acinetobacter baumannii,2024,2024/04,28,24,Meropenem,85.71
6,Acinetobacter baumannii,2024,2024/05,15,11,Meropenem,73.33
6,Acinetobacter baumannii,2024,2024/06,24,17,Meropenem,70.83
6,Acinetobacter baumannii,2024,2024/07,30,24,Meropenem,80.0
6,Acinetobacter baumannii,2024,2024/08,32,27,Meropenem,84.38
6,Acinetobacter baumannii,2024,2024/09,21,16,Meropenem,76.19
6,Acinetobacter baumannii,2024,2024/10,18,11,Meropenem,61.11
6,Acinetobacter baumannii,2024,2024/11,20,16,Meropenem,80.0
6,Acinetobacter baumannii,2024,2024/12,15,12,Meropenem,80.0
7,Acinetobacter baumannii,2015,2015/01,164,145,Meropenem,88.41
7,Acinetobacter baumannii,2015,2015/02,135,113,Meropenem,83.7
7,Acinetobacter baumannii,2015,2015/03,145,125,Meropenem,86.21
7,Acinetobacter baumannii,2015,2015/04,124,110,Meropenem,88.71
7,Acinetobacter baumannii,2015,2015/05,142,112,Meropenem,78.87
7,Acinetobacter baumannii,2015,2015/06,204,144,Meropenem,70.59
7,Acinetobacter baumannii,2015,2015/07,275,200,Meropenem,72.73
7,Acinetobacter baumannii,2015,2015/08,296,196,Meropenem,66.22
7,Acinetobacter baumannii,2015,2015/09,249,177,Meropenem,71.08
7,Acinetobacter baumannii,2015,2015/10,149,101,Meropenem,67.79
7,Acinetobacter baumannii,2015,2015/11,274,210,Meropenem,76.64
7,Acinetobacter baumannii,2015,2015/12,266,207,Meropenem,77.82
7,Acinetobacter baumannii,2016,2016/01,380,317,Meropenem,83.42
7,Acinetobacter baumannii,2016,2016/02,281,233,Meropenem,82.92
7,Acinetobacter baumannii,2016,2016/03,311,245,Meropenem,78.78
7,Acinetobacter baumannii,2016,2016/04,321,260,Meropenem,81.0
7,Acinetobacter baumannii,2016,2016/05,249,199,Meropenem,79.92
7,Acinetobacter baumannii,2016,2016/06,221,172,Meropenem,77.83
7,Acinetobacter baumannii,2016,2016/07,241,188,Meropenem,78.01
7,Acinetobacter baumannii,2016,2016/08,360,264,Meropenem,73.33
7,Acinetobacter baumannii,2016,2016/09,388,268,Meropenem,69.07
7,Acinetobacter baumannii,2016,2016/10,322,231,Meropenem,71.74
7,Acinetobacter baumannii,2016,2016/11,253,193,Meropenem,76.28
7,Acinetobacter baumannii,2016,2016/12,229,165,Meropenem,72.05
7,Acinetobacter baumannii,2017,2017/01,287,221,Meropenem,77.0
7,Acinetobacter baumannii,2017,2017/02,243,174,Meropenem,71.6
7,Acinetobacter baumannii,2017,2017/03,312,219,Meropenem,70.19
7,Acinetobacter baumannii,2017,2017/04,268,193,Meropenem,72.01
7,Acinetobacter baumannii,2017,2017/05,246,160,Meropenem,65.04
7,Acinetobacter baumannii,2017,2017/06,230,150,Meropenem,65.22
7,Acinetobacter baumannii,2017,2017/07,256,171,Meropenem,66.8
7,Acinetobacter baumannii,2017,2017/08,333,193,Meropenem,57.96
7,Acinetobacter baumannii,2017,2017/09,447,278,Meropenem,62.19
7,Acinetobacter baumannii,2017,2017/10,425,283,Meropenem,66.59
7,Acinetobacter baumannii,2017,2017/11,218,170,Meropenem,77.98
7,Acinetobacter baumannii,2017,2017/12,287,205,Meropenem,71.43
7,Acinetobacter baumannii,2018,2018/01,361,302,Meropenem,83.66
7,Acinetobacter baumannii,2018,2018/02,218,178,Meropenem,81.65
7,Acinetobacter baumannii,2018,2018/03,315,226,Meropenem,71.75
7,Acinetobacter baumannii,2018,2018/04,278,205,Meropenem,73.74
7,Acinetobacter baumannii,2018,2018/05,332,232,Meropenem,69.88
7,Acinetobacter baumannii,2018,2018/06,330,220,Meropenem,66.67
7,Acinetobacter baumannii,2018,2018/07,384,248,Meropenem,64.58
7,Acinetobacter baumannii,2018,2018/08,319,191,Meropenem,59.87
7,Acinetobacter baumannii,2018,2018/09,304,215,Meropenem,70.72
7,Acinetobacter baumannii,2018,2018/10,247,172,Meropenem,69.64
7,Acinetobacter baumannii,2018,2018/11,234,152,Meropenem,64.96
7,Acinetobacter baumannii,2018,2018/12,177,119,Meropenem,67.23
7,Acinetobacter baumannii,2019,2019/01,388,298,Meropenem,76.8
7,Acinetobacter baumannii,2019,2019/02,272,221,Meropenem,81.25
7,Acinetobacter baumannii,2019,2019/03,350,265,Meropenem,75.71
7,Acinetobacter baumannii,2019,2019/04,371,262,Meropenem,70.62
7,Acinetobacter baumannii,2019,2019/05,375,255,Meropenem,68.0
7,Acinetobacter baumannii,2019,2019/06,311,220,Meropenem,70.74
7,Acinetobacter baumannii,2019,2019/07,163,122,Meropenem,74.85
7,Acinetobacter baumannii,2019,2019/08,173,129,Meropenem,74.57
7,Acinetobacter baumannii,2019,2019/09,168,129,Meropenem,76.79
7,Acinetobacter baumannii,2019,2019/10,203,162,Meropenem,79.8
7,Acinetobacter baumannii,2019,2019/11,168,144,Meropenem,85.71
7,Acinetobacter baumannii,2019,2019/12,180,150,Meropenem,83.33
7,Acinetobacter baumannii,2020,2020/01,142,114,Meropenem,80.28
7,Acinetobacter baumannii,2020,2020/02,102,79,Meropenem,77.45
7,Acinetobacter baumannii,2020,2020/03,118,92,Meropenem,77.97
7,Acinetobacter baumannii,2020,2020/04,129,103,Meropenem,79.84
7,Acinetobacter baumannii,2020,2020/05,301,239,Meropenem,79.4
7,Acinetobacter baumannii,2020,2020/06,241,174,Meropenem,72.2
