region,organism,year,date,n_tested,n_resistant,drug,percent_R
7,Acinetobacter baumannii,2019,2019/09,165,125,Imipenem,75.76
7,Acinetobacter baumannii,2019,2019/10,201,160,Imipenem,79.6
7,Acinetobacter baumannii,2019,2019/11,168,143,Imipenem,85.12
7,Acinetobacter baumannii,2019,2019/12,182,152,Imipenem,83.52
7,Acinetobacter baumannii,2020,2020/01,142,112,Imipenem,78.87
7,Acinetobacter baumannii,2020,2020/02,102,80,Imipenem,78.43
7,Acinetobacter baumannii,2020,2020/03,118,92,Imipenem,77.97
7,Acinetobacter baumannii,2020,2020/04,129,102,Imipenem,79.07
7,Acinetobacter baumannii,2020,2020/05,301,236,Imipenem,78.41
7,Acinetobacter baumannii,2020,2020/06,240,175,Imipenem,72.92
7,Acinetobacter baumannii,2020,2020/07,271,182,Imipenem,67.16
7,Acinetobacter baumannii,2020,2020/08,278,202,Imipenem,72.66
7,Acinetobacter baumannii,2020,2020/09,287,196,Imipenem,68.29
7,Acinetobacter baumannii,2020,2020/10,278,191,Imipenem,68.71
7,Acinetobacter baumannii,2020,2020/11,176,143,Imipenem,81.25
7,Acinetobacter baumannii,2020,2020/12,177,151,Imipenem,85.31
7,Acinetobacter baumannii,2021,2021/01,419,363,Imipenem,86.63
7,Acinetobacter baumannii,2021,2021/02,348,282,Imipenem,81.03
7,Acinetobacter baumannii,2021,2021/03,422,334,Imipenem,79.15
7,Acinetobacter baumannii,2021,2021/04,594,497,Imipenem,83.67
7,Acinetobacter baumannii,2021,2021/05,549,425,Imipenem,77.41
7,Acinetobacter baumannii,2021,2021/06,571,456,Imipenem,79.86
7,Acinetobacter baumannii,2021,2021/07,415,314,Imipenem,75.66
7,Acinetobacter baumannii,2021,2021/08,447,346,Imipenem,77.4
7,Acinetobacter baumannii,2021,2021/09,415,309,Imipenem,74.46
7,Acinetobacter baumannii,2021,2021/10,460,343,Imipenem,74.57
7,Acinetobacter baumannii,2021,2021/11,394,312,Imipenem,79.19
7,Acinetobacter baumannii,2021,2021/12,376,320,Imipenem,85.11
7,Acinetobacter baumannii,2022,2022/01,292,255,Imipenem,87.33
7,Acinetobacter baumannii,2022,2022/02,239,206,Imipenem,86.19
7,Acinetobacter baumannii,2022,2022/03,308,261,Imipenem,84.74
7,Acinetobacter baumannii,2022,2022/04,468,405,Imipenem,86.54
7,Acinetobacter baumannii,2022,2022/05,446,360,Imipenem,80.72
7,Acinetobacter baumannii,2022,2022/06,521,426,Imipenem,81.77
7,Acinetobacter baumannii,2022,2022/07,325,250,Imipenem,76.92
7,Acinetobacter baumannii,2022,2022/08,314,247,Imipenem,78.66
7,Acinetobacter baumannii,2022,2022/09,338,277,Imipenem,81.95
7,Acinetobacter baumannii,2022,2022/10,256,204,Imipenem,79.69
7,Acinetobacter baumannii,2022,2022/11,250,213,Imipenem,85.2
7,Acinetobacter baumannii,2022,2022/12,229,191,Imipenem,83.41
7,Acinetobacter baumannii,2023,2023/01,617,551,Imipenem,89.3
7,Acinetobacter baumannii,2023,2023/02,403,356,Imipenem,88.34
7,Acinetobacter baumannii,2023,2023/03,439,404,Imipenem,92.03
7,Acinetobacter baumannii,2023,2023/04,495,414,Imipenem,83.64
7,Acinetobacter baumannii,2023,2023/05,547,431,Imipenem,78.79
7,Acinetobacter baumannii,2023,2023/06,456,345,Imipenem,75.66
7,Acinetobacter baumannii,2023,2023/07,321,239,Imipenem,74.45
7,Acinetobacter baumannii,2023,2023/08,371,283,Imipenem,76.28
7,Acinetobacter baumannii,2023,2023/09,330,263,Imipenem,79.7
7,Acinetobacter baumannii,2023,2023/10,369,302,Imipenem,81.84
7,Acinetobacter baumannii,2023,2023/11,341,275,Imipenem,80.65
7,Acinetobacter baumannii,2023,2023/12,287,243,Imipenem,84.67
7,Acinetobacter baumannii,2024,2024/01,456,400,Imipenem,87.72
7,Acinetobacter baumannii,2024,2024/02,404,341,Imipenem,84.41
7,Acinetobacter baumannii,2024,2024/03,471,381,Imipenem,80.89
7,Acinetobacter baumannii,2024,2024/04,478,375,Imipenem,78.45
7,Acinetobacter baumannii,2024,2024/05,518,403,Imipenem,77.8
7,Acinetobacter baumannii,2024,2024/06,493,386,Imipenem,78.3
7,Acinetobacter baumannii,2024,2024/07,413,326,Imipenem,78.93
7,Acinetobacter baumannii,2024,2024/08,414,330,Imipenem,79.71
7,Acinetobacter baumannii,2024,2024/09,380,287,Imipenem,75.53
7,Acinetobacter baumannii,2024,2024/10,400,315,Imipenem,78.75
7,Acinetobacter baumannii,2024,2024/11,293,250,Imipenem,85.32
7,Acinetobacter baumannii,2024,2024/12,313,259,Imipenem,82.75
8,Acinetobacter baumannii,2015,2015/01,40,25,Imipenem,62.5
8,Acinetobacter baumannii,2015,2015/02,36,23,Imipenem,63.89
8,Acinetobacter baumannii,2015,2015/03,11,9,Imipenem,81.82
8,Acinetobacter baumannii,2015,2015/04,24,13,Imipenem,54.17
8,Acinetobacter baumannii,2015,2015/05,44,17,Imipenem,38.64
8,Acinetobacter baumannii,2015,2015/06,34,20,Imipenem,58.82
8,Acinetobacter baumannii,2015,2015/07,48,28,Imipenem,58.33
8,Acinetobacter baumannii,2015,2015/08,40,25,Imipenem,62.5
8,Acinetobacter baumannii,2015,2015/09,26,14,Imipenem,53.85
8,Acinetobacter baumannii,2015,2015/10,49,25,Imipenem,51.02
8,Acinetobacter baumannii,2015,2015/11,30,16,Imipenem,53.33
8,Acinetobacter baumannii,2015,2015/12,31,18,Imipenem,58.06
8,Acinetobacter baumannii,2016,2016/01,69,53,Imipenem,76.81
8,Acinetobacter baumannii,2016,2016/02,50,43,Imipenem,86.0
8,Acinetobacter baumannii,2016,2016/03,75,63,Imipenem,84.0
8,Acinetobacter baumannii,2016,2016/04,59,44,Imipenem,74.58
8,Acinetobacter baumannii,2016,2016/05,54,32,Imipenem,59.26
8,Acinetobacter baumannii,2016,2016/06,59,38,Imipenem,64.41
8,Acinetobacter baumannii,2016,2016/07,74,53,Imipenem,71.62
8,Acinetobacter baumannii,2016,2016/08,108,62,Imipenem,57.41
8,Acinetobacter baumannii,2016,2016/09,82,50,Imipenem,60.98
8,Acinetobacter baumannii,2016,2016/10,82,61,Imipenem,74.39
8,Acinetobacter baumannii,2016,2016/11,73,45,Imipenem,61.64
8,Acinetobacter baumannii,2016,2016/12,70,45,Imipenem,64.29
8,Acinetobacter baumannii,2017,2017/01,67,47,Imipenem,70.15
8,Acinetobacter baumannii,2017,2017/02,49,38,Imipenem,77.55
8,Acinetobacter baumannii,2017,2017/03,51,35,Imipenem,68.63
8,Acinetobacter baumannii,2017,2017/04,35,17,Imipenem,48.57
8,Acinetobacter baumannii,2017,2017/05,51,25,Imipenem,49.02
8,Acinetobacter baumannii,2017,2017/06,44,16,Imipenem,36.36
8,Acinetobacter baumannii,2017,2017/07,22,13,Imipenem,59.09
8,Acinetobacter baumannii,2017,2017/08,37,27,Imipenem,72.97
8,Acinetobacter baumannii,2017,2017/09,41,25,Imipenem,60.98
8,Acinetobacter baumannii,2017,2017/10,52,37,Imipenem,71.15
8,Acinetobacter baumannii,2017,2017/11,44,34,Imipenem,77.27
8,Acinetobacter baumannii,2017,2017/12,37,22,Imipenem,59.46
8,Acinetobacter baumannii,2018,2018/01,45,35,Imipenem,77.78
8,Acinetobacter baumannii,2018,2018/02,49,36,Imipenem,73.47
8,Acinetobacter baumannii,2018,2018/03,62,36,Imipenem,58.06
8,Acinetobacter baumannii,2018,2018/04,67,41,Imipenem,61.19
8,Acinetobacter baumannii,2018,2018/05,83,51,Imipenem,61.45
8,Acinetobacter baumannii,2018,2018/06,57,36,Imipenem,63.16
8,Acinetobacter baumannii,2018,2018/07,76,46,Imipenem,60.53
8,Acinetobacter baumannii,2018,2018/08,62,34,Imipenem,54.84
8,Acinetobacter baumannii,2018,2018/09,83,48,Imipenem,57.83
8,Acinetobacter baumannii,2018,2018/10,84,48,Imipenem,57.14
8,Acinetobacter baumannii,2018,2018/11,69,43,Imipenem,62.32
8,Acinetobacter baumannii,2018,2018/12,50,29,Imipenem,58.0
8,Acinetobacter baumannii,2019,2019/01,95,79,Imipenem,83.16
8,Acinetobacter baumannii,2019,2019/02,67,45,Imipenem,67.16
8,Acinetobacter baumannii,2019,2019/03,87,56,Imipenem,64.37
8,Acinetobacter baumannii,2019,2019/04,184,139,Imipenem,75.54
8,Acinetobacter baumannii,2019,2019/05,194,151,Imipenem,77.84
8,Acinetobacter baumannii,2019,2019/06,205,147,Imipenem,71.71
8,Acinetobacter baumannii,2019,2019/07,172,143,Imipenem,83.14
8,Acinetobacter baumannii,2019,2019/08,167,124,Imipenem,74.25
8,Acinetobacter baumannii,2019,2019/09,157,122,Imipenem,77.71
8,Acinetobacter baumannii,2019,2019/10,172,149,Imipenem,86.63
8,Acinetobacter baumannii,2019,2019/11,155,135,Imipenem,87.1
8,Acinetobacter baumannii,2019,2019/12,140,125,Imipenem,89.29
8,Acinetobacter baumannii,2020,2020/01,647,591,Imipenem,91.34
8,Acinetobacter baumannii,2020,2020/02,77,55,Imipenem,71.43
8,Acinetobacter baumannii,2020,2020/03,81,49,Imipenem,60.49
8,Acinetobacter baumannii,2020,2020/04,62,51,Imipenem,82.26
8,Acinetobacter baumannii,2020,2020/05,105,74,Imipenem,70.48
8,Acinetobacter baumannii,2020,2020/06,76,49,Imipenem,64.47
8,Acinetobacter baumannii,2020,2020/07,181,134,Imipenem,74.03
8,Acinetobacter baumannii,2020,2020/08,230,174,Imipenem,75.65
8,Acinetobacter baumannii,2020,2020/09,206,149,Imipenem,72.33
8,Acinetobacter baumannii,2020,2020/10,186,141,Imipenem,75.81
8,Acinetobacter baumannii,2020,2020/11,189,155,Imipenem,82.01
8,Acinetobacter baumannii,2020,2020/12,181,149,Imipenem,82.32
8,Acinetobacter baumannii,2021,2021/01,280,244,Imipenem,87.14
8,Acinetobacter baumannii,2021,2021/02,222,195,Imipenem,87.84
8,Acinetobacter baumannii,2021,2021/03,239,219,Imipenem,91.63
8,Acinetobacter baumannii,2021,2021/04,268,214,Imipenem,79.85
8,Acinetobacter baumannii,2021,2021/05,289,247,Imipenem,85.47
8,Acinetobacter baumannii,2021,2021/06,263,218,Imipenem,82.89
8,Acinetobacter baumannii,2021,2021/07,114,82,Imipenem,71.93
8,Acinetobacter baumannii,2021,2021/08,142,102,Imipenem,71.83
8,Acinetobacter baumannii,2021,2021/09,122,81,Imipenem,66.39
8,Acinetobacter baumannii,2021,2021/10,117,80,Imipenem,68.38
8,Acinetobacter baumannii,2021,2021/11,103,66,Imipenem,64.08
8,Acinetobacter baumannii,2021,2021/12,124,105,Imipenem,84.68
8,Acinetobacter baumannii,2022,2022/01,170,144,Imipenem,84.71
8,Acinetobacter baumannii,2022,2022/02,122,103,Imipenem,84.43
8,Acinetobacter baumannii,2022,2022/03,137,107,Imipenem,78.1
8,Acinetobacter baumannii,2022,2022/04,127,101,Imipenem,79.53
8,Acinetobacter baumannii,2022,2022/05,109,81,Imipenem,74.31
8,Acinetobacter baumannii,2022,2022/06,97,75,Imipenem,77.32
8,Acinetobacter baumannii,2022,2022/07,99,74,Imipenem,74.75
8,Acinetobacter baumannii,2022,2022/08,105,79,Imipenem,75.24
8,Acinetobacter baumannii,2022,2022/09,101,77,Imipenem,76.24
8,Acinetobacter baumannii,2022,2022/10,114,92,Imipenem,80.7
8,Acinetobacter baumannii,2022,2022/11,80,62,Imipenem,77.5
8,Acinetobacter baumannii,2022,2022/12,73,69,Imipenem,94.52
8,Acinetobacter baumannii,2023,2023/01,262,240,Imipenem,91.6
8,Acinetobacter baumannii,2023,2023/02,237,211,Imipenem,89.03
8,Acinetobacter baumannii,2023,2023/03,239,219,Imipenem,91.63
8,Acinetobacter baumannii,2023,2023/04,243,195,Imipenem,80.25
8,Acinetobacter baumannii,2023,2023/05,217,166,Imipenem,76.5
8,Acinetobacter baumannii,2023,2023/06,225,176,Imipenem,78.22
8,Acinetobacter baumannii,2023,2023/07,153,119,Imipenem,77.78
8,Acinetobacter baumannii,2023,2023/08,150,130,Imipenem,86.67
8,Acinetobacter baumannii,2023,2023/09,139,111,Imipenem,79.86
8,Acinetobacter baumannii,2023,2023/10,135,124,Imipenem,91.85
8,Acinetobacter baumannii,2023,2023/11,124,111,Imipenem,89.52
8,Acinetobacter baumannii,2023,2023/12,134,117,Imipenem,87.31
8,Acinetobacter baumannii,2024,2024/01,338,312,Imipenem,92.31
8,Acinetobacter baumannii,2024,2024/02,265,236,Imipenem,89.06
8,Acinetobacter baumannii,2024,2024/03,273,246,Imipenem,90.11
8,Acinetobacter baumannii,2024,2024/04,316,261,Imipenem,82.59
8,Acinetobacter baumannii,2024,2024/05,343,281,Imipenem,81.92
8,Acinetobacter baumannii,2024,2024/06,343,283,Imipenem,82.51
8,Acinetobacter baumannii,2024,2024/07,401,333,Imipenem,83.04
8,Acinetobacter baumannii,2024,2024/08,328,271,Imipenem,82.62
8,Acinetobacter baumannii,2024,2024/09,333,267,Imipenem,80.18
8,Acinetobacter baumannii,2024,2024/10,288,222,Imipenem,77.08
8,Acinetobacter baumannii,2024,2024/11,253,205,Imipenem,81.03
8,Acinetobacter baumannii,2024,2024/12,269,224,Imipenem,83.27
9,Acinetobacter baumannii,2015,2015/01,127,116,Imipenem,91.34
9,Acinetobacter baumannii,2015,2015/02,92,75,Imipenem,81.52
9,Acinetobacter baumannii,2015,2015/03,112,90,Imipenem,80.36
9,Acinetobacter baumannii,2015,2015/04,105,87,Imipenem,82.86
9,Acinetobacter baumannii,2015,2015/05,85,63,Imipenem,74.12
9,Acinetobacter baumannii,2015,2015/06,103,79,Imipenem,76.7
9,Acinetobacter baumannii,2015,2015/07,87,68,Imipenem,78.16
9,Acinetobacter baumannii,2015,2015/08,96,82,Imipenem,85.42
9,Acinetobacter baumannii,2015,2015/09,102,80,Imipenem,78.43
9,Acinetobacter baumannii,2015,2015/10,108,82,Imipenem,75.93
9,Acinetobacter baumannii,2015,2015/11,81,61,Imipenem,75.31
9,Acinetobacter baumannii,2015,2015/12,92,79,Imipenem,85.87
9,Acinetobacter baumannii,2016,2016/01,119,95,Imipenem,79.83
9,Acinetobacter baumannii,2016,2016/02,91,78,Imipenem,85.71
9,Acinetobacter baumannii,2016,2016/03,119,104,Imipenem,87.39
9,Acinetobacter baumannii,2016,2016/04,117,94,Imipenem,80.34
9,Acinetobacter baumannii,2016,2016/05,107,79,Imipenem,73.83
9,Acinetobacter baumannii,2016,2016/06,86,65,Imipenem,75.58
9,Acinetobacter baumannii,2016,2016/07,87,68,Imipenem,78.16
9,Acinetobacter baumannii,2016,2016/08,111,83,Imipenem,74.77
9,Acinetobacter baumannii,2016,2016/09,86,64,Imipenem,74.42
9,Acinetobacter baumannii,2016,2016/10,100,82,Imipenem,82.0
9,Acinetobacter baumannii,2016,2016/11,75,64,Imipenem,85.33
9,Acinetobacter baumannii,2016,2016/12,74,62,Imipenem,83.78
9,Acinetobacter baumannii,2017,2017/01,83,70,Imipenem,84.34
9,Acinetobacter baumannii,2017,2017/02,76,70,Imipenem,92.11
9,Acinetobacter baumannii,2017,2017/03,85,72,Imipenem,84.71
9,Acinetobacter baumannii,2017,2017/04,84,68,Imipenem,80.95
9,Acinetobacter baumannii,2017,2017/05,62,51,Imipenem,82.26
9,Acinetobacter baumannii,2017,2017/06,98,87,Imipenem,88.78
9,Acinetobacter baumannii,2017,2017/07,110,91,Imipenem,82.73
9,Acinetobacter baumannii,2017,2017/08,49,42,Imipenem,85.71
9,Acinetobacter baumannii,2017,2017/09,1,1,Imipenem,100.0
9,Acinetobacter baumannii,2017,2017/11,1,1,Imipenem,100.0
9,Acinetobacter baumannii,2017,2017/12,92,81,Imipenem,88.04
9,Acinetobacter baumannii,2018,2018/01,191,152,Imipenem,79.58
9,Acinetobacter baumannii,2018,2018/02,202,147,Imipenem,72.77
9,Acinetobacter baumannii,2018,2018/03,193,127,Imipenem,65.8
9,Acinetobacter baumannii,2018,2018/04,175,107,Imipenem,61.14
9,Acinetobacter baumannii,2018,2018/05,236,157,Imipenem,66.53
9,Acinetobacter baumannii,2018,2018/06,243,162,Imipenem,66.67
9,Acinetobacter baumannii,2018,2018/07,253,166,Imipenem,65.61
9,Acinetobacter baumannii,2018,2018/08,274,180,Imipenem,65.69
9,Acinetobacter baumannii,2018,2018/09,260,177,Imipenem,68.08
9,Acinetobacter baumannii,2018,2018/10,83,74,Imipenem,89.16
9,Acinetobacter baumannii,2018,2018/11,115,89,Imipenem,77.39
9,Acinetobacter baumannii,2018,2018/12,222,144,Imipenem,64.86
9,Acinetobacter baumannii,2019,2019/01,520,410,Imipenem,78.85
9,Acinetobacter baumannii,2019,2019/02,411,314,Imipenem,76.4
9,Acinetobacter baumannii,2019,2019/03,448,334,Imipenem,74.55
9,Acinetobacter baumannii,2019,2019/04,440,315,Imipenem,71.59
9,Acinetobacter baumannii,2019,2019/05,546,358,Imipenem,65.57
9,Acinetobacter baumannii,2019,2019/06,498,331,Imipenem,66.47
9,Acinetobacter baumannii,2019,2019/07,588,421,Imipenem,71.6
9,Acinetobacter baumannii,2019,2019/08,547,354,Imipenem,64.72
9,Acinetobacter baumannii,2019,2019/09,547,362,Imipenem,66.18
9,Acinetobacter baumannii,2019,2019/10,431,280,Imipenem,64.97
9,Acinetobacter baumannii,2019,2019/11,312,202,Imipenem,64.74
9,Acinetobacter baumannii,2019,2019/12,261,187,Imipenem,71.65
9,Acinetobacter baumannii,2020,2020/01,508,411,Imipenem,80.91
9,Acinetobacter baumannii,2020,2020/02,282,212,Imipenem,75.18
9,Acinetobacter baumannii,2020,2020/03,184,133,Imipenem,72.28
9,Acinetobacter baumannii,2020,2020/04,73,62,Imipenem,84.93
9,Acinetobacter baumannii,2020,2020/05,310,233,Imipenem,75.16
9,Acinetobacter baumannii,2020,2020/06,444,317,Imipenem,71.4
9,Acinetobacter baumannii,2020,2020/07,462,306,Imipenem,66.23
9,Acinetobacter baumannii,2020,2020/08,491,326,Imipenem,66.4
9,Acinetobacter baumannii,2020,2020/09,475,278,Imipenem,58.53
9,Acinetobacter baumannii,2020,2020/10,478,302,Imipenem,63.18
9,Acinetobacter baumannii,2020,2020/11,277,207,Imipenem,74.73
9,Acinetobacter baumannii,2020,2020/12,323,255,Imipenem,78.95
9,Acinetobacter baumannii,2021,2021/01,348,295,Imipenem,84.77
9,Acinetobacter baumannii,2021,2021/02,292,242,Imipenem,82.88
9,Acinetobacter baumannii,2021,2021/03,386,308,Imipenem,79.79
9,Acinetobacter baumannii,2021,2021/04,316,238,Imipenem,75.32
9,Acinetobacter baumannii,2021,2021/05,324,249,Imipenem,76.85
9,Acinetobacter baumannii,2021,2021/06,330,232,Imipenem,70.3
9,Acinetobacter baumannii,2021,2021/07,333,251,Imipenem,75.38
9,Acinetobacter baumannii,2021,2021/08,356,265,Imipenem,74.44
9,Acinetobacter baumannii,2021,2021/09,334,247,Imipenem,73.95
9,Acinetobacter baumannii,2021,2021/10,323,242,Imipenem,74.92
9,Acinetobacter baumannii,2021,2021/11,333,261,Imipenem,78.38
9,Acinetobacter baumannii,2021,2021/12,309,263,Imipenem,85.11
9,Acinetobacter baumannii,2022,2022/01,521,471,Imipenem,90.4
9,Acinetobacter baumannii,2022,2022/02,420,382,Imipenem,90.95
9,Acinetobacter baumannii,2022,2022/03,460,410,Imipenem,89.13
9,Acinetobacter baumannii,2022,2022/04,431,380,Imipenem,88.17
9,Acinetobacter baumannii,2022,2022/05,470,408,Imipenem,86.81
9,Acinetobacter baumannii,2022,2022/06,479,406,Imipenem,84.76
9,Acinetobacter baumannii,2022,2022/07,129,122,Imipenem,94.57
9,Acinetobacter baumannii,2022,2022/08,141,137,Imipenem,97.16
9,Acinetobacter baumannii,2022,2022/09,144,139,Imipenem,96.53
9,Acinetobacter baumannii,2022,2022/10,114,114,Imipenem,100.0
9,Acinetobacter baumannii,2022,2022/11,89,89,Imipenem,100.0
9,Acinetobacter baumannii,2022,2022/12,119,119,Imipenem,100.0
9,Acinetobacter baumannii,2023,2023/01,450,396,Imipenem,88.0
9,Acinetobacter baumannii,2023,2023/02,388,323,Imipenem,83.25
9,Acinetobacter baumannii,2023,2023/03,428,363,Imipenem,84.81
9,Acinetobacter baumannii,2023,2023/04,411,317,Imipenem,77.13
9,Acinetobacter baumannii,2023,2023/05,444,343,Imipenem,77.25
9,Acinetobacter baumannii,2023,2023/06,427,339,Imipenem,79.39
9,Acinetobacter baumannii,2023,2023/07,331,223,Imipenem,67.37
9,Acinetobacter baumannii,2023,2023/08,339,224,Imipenem,66.08
9,Acinetobacter baumannii,2023,2023/09,291,197,Imipenem,67.7
9,Acinetobacter baumannii,2023,2023/10,359,260,Imipenem,72.42
9,Acinetobacter baumannii,2023,2023/11,292,206,Imipenem,70.55
9,Acinetobacter baumannii,2023,2023/12,280,215,Imipenem,76.79
9,Acinetobacter baumannii,2024,2024/01,440,372,Imipenem,84.55
9,Acinetobacter baumannii,2024,2024/02,414,330,Imipenem,79.71
9,Acinetobacter baumannii,2024,2024/03,419,341,Imipenem,81.38
9,Acinetobacter baumannii,2024,2024/04,495,394,Imipenem,79.6
9,Acinetobacter baumannii,2024,2024/05,523,397,Imipenem,75.91
9,Acinetobacter baumannii,2024,2024/06,416,313,Imipenem,75.24
9,Acinetobacter baumannii,2024,2024/07,499,371,Imipenem,74.35
9,Acinetobacter baumannii,2024,2024/08,588,445,Imipenem,75.68
9,Acinetobacter baumannii,2024,2024/09,487,355,Imipenem,72.9
9,Acinetobacter baumannii,2024,2024/10,517,382,Imipenem,73.89
9,Acinetobacter baumannii,2024,2024/11,403,315,Imipenem,78.16
9,Acinetobacter baumannii,2024,2024/12,412,343,Imipenem,83.25
10,Acinetobacter baumannii,2015,2015/01,27,17,Imipenem,62.96
10,Acinetobacter baumannii,2015,2015/02,19,13,Imipenem,68.42
10,Acinetobacter baumannii,2015,2015/03,11,6,Imipenem,54.55
10,Acinetobacter baumannii,2015,2015/04,6,5,Imipenem,83.33
10,Acinetobacter baumannii,2015,2015/05,28,11,Imipenem,39.29
10,Acinetobacter baumannii,2015,2015/06,23,8,Imipenem,34.78
10,Acinetobacter baumannii,2015,2015/07,9,4,Imipenem,44.44
10,Acinetobacter baumannii,2015,2015/08,6,3,Imipenem,50.0
10,Acinetobacter baumannii,2015,2015/09,7,4,Imipenem,57.14
10,Acinetobacter baumannii,2015,2015/10,8,5,Imipenem,62.5
10,Acinetobacter baumannii,2015,2015/11,8,5,Imipenem,62.5
10,Acinetobacter baumannii,2016,2016/12,16,11,Imipenem,68.75
10,Acinetobacter baumannii,2017,2017/01,157,107,Imipenem,68.15
10,Acinetobacter baumannii,2017,2017/02,129,91,Imipenem,70.54
10,Acinetobacter baumannii,2017,2017/03,182,137,Imipenem,75.27
10,Acinetobacter baumannii,2017,2017/04,126,77,Imipenem,61.11
10,Acinetobacter baumannii,2017,2017/05,194,111,Imipenem,57.22
10,Acinetobacter baumannii,2017,2017/06,193,112,Imipenem,58.03
10,Acinetobacter baumannii,2017,2017/07,173,105,Imipenem,60.69
10,Acinetobacter baumannii,2017,2017/08,235,123,Imipenem,52.34
10,Acinetobacter baumannii,2017,2017/09,167,95,Imipenem,56.89
10,Acinetobacter baumannii,2017,2017/10,159,91,Imipenem,57.23
10,Acinetobacter baumannii,2017,2017/11,149,103,Imipenem,69.13
10,Acinetobacter baumannii,2017,2017/12,282,212,Imipenem,75.18
10,Acinetobacter baumannii,2018,2018/01,144,103,Imipenem,71.53
10,Acinetobacter baumannii,2018,2018/02,115,83,Imipenem,72.17
10,Acinetobacter baumannii,2018,2018/03,100,75,Imipenem,75.0
10,Acinetobacter baumannii,2018,2018/04,127,91,Imipenem,71.65
10,Acinetobacter baumannii,2018,2018/05,163,102,Imipenem,62.58
10,Acinetobacter baumannii,2018,2018/06,131,80,Imipenem,61.07
10,Acinetobacter baumannii,2018,2018/07,220,143,Imipenem,65.0
10,Acinetobacter baumannii,2018,2018/08,213,137,Imipenem,64.32
10,Acinetobacter baumannii,2018,2018/09,218,132,Imipenem,60.55
10,Acinetobacter baumannii,2018,2018/10,268,190,Imipenem,70.9
10,Acinetobacter baumannii,2018,2018/11,164,113,Imipenem,68.9
10,Acinetobacter baumannii,2018,2018/12,178,120,Imipenem,67.42
10,Acinetobacter baumannii,2019,2019/01,467,371,Imipenem,79.44
10,Acinetobacter baumannii,2019,2019/02,348,257,Imipenem,73.85
10,Acinetobacter baumannii,2019,2019/03,490,349,Imipenem,71.22
10,Acinetobacter baumannii,2019,2019/04,518,324,Imipenem,62.55
10,Acinetobacter baumannii,2019,2019/05,492,351,Imipenem,71.34
10,Acinetobacter baumannii,2019,2019/06,361,256,Imipenem,70.91
10,Acinetobacter baumannii,2019,2019/07,457,301,Imipenem,65.86
10,Acinetobacter baumannii,2019,2019/08,473,324,Imipenem,68.5
10,Acinetobacter baumannii,2019,2019/09,390,269,Imipenem,68.97
10,Acinetobacter baumannii,2019,2019/10,365,276,Imipenem,75.62
10,Acinetobacter baumannii,2019,2019/11,386,272,Imipenem,70.47
10,Acinetobacter baumannii,2019,2019/12,314,234,Imipenem,74.52
10,Acinetobacter baumannii,2020,2020/01,186,133,Imipenem,71.51
10,Acinetobacter baumannii,2020,2020/02,132,94,Imipenem,71.21
10,Acinetobacter baumannii,2020,2020/03,157,106,Imipenem,67.52
10,Acinetobacter baumannii,2020,2020/04,144,86,Imipenem,59.72
10,Acinetobacter baumannii,2020,2020/05,170,92,Imipenem,54.12
10,Acinetobacter baumannii,2020,2020/06,195,117,Imipenem,60.0
10,Acinetobacter baumannii,2020,2020/07,217,123,Imipenem,56.68
10,Acinetobacter baumannii,2020,2020/08,197,124,Imipenem,62.94
10,Acinetobacter baumannii,2020,2020/09,155,95,Imipenem,61.29
10,Acinetobacter baumannii,2020,2020/10,120,73,Imipenem,60.83
10,Acinetobacter baumannii,2020,2020/11,90,64,Imipenem,71.11
10,Acinetobacter baumannii,2020,2020/12,109,75,Imipenem,68.81
10,Acinetobacter baumannii,2021,2021/01,401,337,Imipenem,84.04
10,Acinetobacter baumannii,2021,2021/02,368,290,Imipenem,78.8
10,Acinetobacter baumannii,2021,2021/03,439,332,Imipenem,75.63
10,Acinetobacter baumannii,2021,2021/04,454,306,Imipenem,67.4
10,Acinetobacter baumannii,2021,2021/05,431,295,Imipenem,68.45
10,Acinetobacter baumannii,2021,2021/06,479,322,Imipenem,67.22
10,Acinetobacter baumannii,2021,2021/07,456,333,Imipenem,73.03
10,Acinetobacter baumannii,2021,2021/08,531,407,Imipenem,76.65
10,Acinetobacter baumannii,2021,2021/09,258,177,Imipenem,68.6
10,Acinetobacter baumannii,2021,2021/10,249,181,Imipenem,72.69
10,Acinetobacter baumannii,2021,2021/11,200,154,Imipenem,77.0
10,Acinetobacter baumannii,2021,2021/12,200,142,Imipenem,71.0
10,Acinetobacter baumannii,2022,2022/01,407,338,Imipenem,83.05
10,Acinetobacter baumannii,2022,2022/02,320,273,Imipenem,85.31
10,Acinetobacter baumannii,2022,2022/03,403,318,Imipenem,78.91
10,Acinetobacter baumannii,2022,2022/04,458,371,Imipenem,81.0
10,Acinetobacter baumannii,2022,2022/05,525,432,Imipenem,82.29
10,Acinetobacter baumannii,2022,2022/06,486,386,Imipenem,79.42
10,Acinetobacter baumannii,2022,2022/07,417,318,Imipenem,76.26
10,Acinetobacter baumannii,2022,2022/08,349,273,Imipenem,78.22
10,Acinetobacter baumannii,2022,2022/09,382,291,Imipenem,76.18
10,Acinetobacter baumannii,2022,2022/10,416,327,Imipenem,78.61
10,Acinetobacter baumannii,2022,2022/11,328,276,Imipenem,84.15
10,Acinetobacter baumannii,2022,2022/12,322,243,Imipenem,75.47
10,Acinetobacter baumannii,2023,2023/01,582,505,Imipenem,86.77
