year,month,resistant_drug_name,drug_count,total_records_in_month,percentage,organism_full
2018,3,amikacin,957,12074,7.93,Acinetobacter baumannii
2018,3,ceftriaxone,880,12074,7.29,Acinetobacter baumannii
2018,3,cefotaxime,742,12074,6.15,Acinetobacter baumannii
2018,3,levofloxacin,655,12074,5.42,Acinetobacter baumannii
2018,3,ampicillin/sulbactam,456,12074,3.78,Acinetobacter baumannii
2018,3,,285,12074,2.36,Acinetobacter baumannii
2018,3,cefepime,212,12074,1.76,Acinetobacter baumannii
2018,4,piperacillin/tazobactam,1294,12526,10.33,Acinetobacter baumannii
2018,4,ceftazidime,1288,12526,10.28,Acinetobacter baumannii
2018,4,meropenem,1255,12526,10.02,Acinetobacter baumannii
2018,4,ciprofloxacin,1248,12526,9.96,Acinetobacter baumannii
2018,4,imipenem,1116,12526,8.91,Acinetobacter baumannii
2018,4,gentamicin,1099,12526,8.77,Acinetobacter baumannii
2018,4,trimethoprim/sulfamethoxazole,1030,12526,8.22,Acinetobacter baumannii
2018,4,amikacin,975,12526,7.78,Acinetobacter baumannii
2018,4,ceftriaxone,797,12526,6.36,Acinetobacter baumannii
2018,4,cefotaxime,773,12526,6.17,Acinetobacter baumannii
2018,4,levofloxacin,631,12526,5.04,Acinetobacter baumannii
2018,4,ampicillin/sulbactam,461,12526,3.68,Acinetobacter baumannii
2018,4,,350,12526,2.79,Acinetobacter baumannii
2018,4,cefepime,209,12526,1.67,Acinetobacter baumannii
2018,5,ceftazidime,1365,12949,10.54,Acinetobacter baumannii
2018,5,meropenem,1347,12949,10.4,Acinetobacter baumannii
2018,5,ciprofloxacin,1325,12949,10.23,Acinetobacter baumannii
2018,5,piperacillin/tazobactam,1300,12949,10.04,Acinetobacter baumannii
2018,5,imipenem,1149,12949,8.87,Acinetobacter baumannii
2018,5,gentamicin,1129,12949,8.72,Acinetobacter baumannii
2018,5,trimethoprim/sulfamethoxazole,1066,12949,8.23,Acinetobacter baumannii
2018,5,amikacin,985,12949,7.61,Acinetobacter baumannii
2018,5,ceftriaxone,804,12949,6.21,Acinetobacter baumannii
2018,5,cefotaxime,801,12949,6.19,Acinetobacter baumannii
2018,5,levofloxacin,559,12949,4.32,Acinetobacter baumannii
2018,5,ampicillin/sulbactam,479,12949,3.7,Acinetobacter baumannii
2018,5,,422,12949,3.26,Acinetobacter baumannii
2018,5,cefepime,218,12949,1.68,Acinetobacter baumannii
2018,6,ceftazidime,1324,12426,10.66,Acinetobacter baumannii
2018,6,meropenem,1324,12426,10.66,Acinetobacter baumannii
2018,6,piperacillin/tazobactam,1271,12426,10.23,Acinetobacter baumannii
2018,6,ciprofloxacin,1270,12426,10.22,Acinetobacter baumannii
2018,6,imipenem,1117,12426,8.99,Acinetobacter baumannii
2018,6,gentamicin,1079,12426,8.68,Acinetobacter baumannii
2018,6,trimethoprim/sulfamethoxazole,1041,12426,8.38,Acinetobacter baumannii
2018,6,amikacin,952,12426,7.66,Acinetobacter baumannii
2018,6,ceftriaxone,721,12426,5.8,Acinetobacter baumannii
2018,6,cefotaxime,717,12426,5.77,Acinetobacter baumannii
2018,6,levofloxacin,502,12426,4.04,Acinetobacter baumannii
2018,6,,452,12426,3.64,Acinetobacter baumannii
2018,6,ampicillin/sulbactam,447,12426,3.6,Acinetobacter baumannii
2018,6,cefepime,209,12426,1.68,Acinetobacter baumannii
2018,7,ceftazidime,1534,14288,10.74,Acinetobacter baumannii
2018,7,meropenem,1509,14288,10.56,Acinetobacter baumannii
2018,7,piperacillin/tazobactam,1451,14288,10.16,Acinetobacter baumannii
2018,7,ciprofloxacin,1425,14288,9.97,Acinetobacter baumannii
2018,7,imipenem,1288,14288,9.01,Acinetobacter baumannii
2018,7,gentamicin,1274,14288,8.92,Acinetobacter baumannii
2018,7,trimethoprim/sulfamethoxazole,1201,14288,8.41,Acinetobacter baumannii
2018,7,amikacin,1153,14288,8.07,Acinetobacter baumannii
2018,7,ceftriaxone,839,14288,5.87,Acinetobacter baumannii
2018,7,cefotaxime,792,14288,5.54,Acinetobacter baumannii
2018,7,levofloxacin,673,14288,4.71,Acinetobacter baumannii
2018,7,ampicillin/sulbactam,498,14288,3.49,Acinetobacter baumannii
2018,7,,457,14288,3.2,Acinetobacter baumannii
2018,7,cefepime,194,14288,1.36,Acinetobacter baumannii
2018,8,ceftazidime,1416,13064,10.84,Acinetobacter baumannii
2018,8,meropenem,1376,13064,10.53,Acinetobacter baumannii
2018,8,ciprofloxacin,1373,13064,10.51,Acinetobacter baumannii
2018,8,piperacillin/tazobactam,1305,13064,9.99,Acinetobacter baumannii
2018,8,imipenem,1212,13064,9.28,Acinetobacter baumannii
2018,8,gentamicin,1168,13064,8.94,Acinetobacter baumannii
2018,8,trimethoprim/sulfamethoxazole,1137,13064,8.7,Acinetobacter baumannii
2018,8,amikacin,1010,13064,7.73,Acinetobacter baumannii
2018,8,ceftriaxone,738,13064,5.65,Acinetobacter baumannii
2018,8,cefotaxime,697,13064,5.34,Acinetobacter baumannii
2018,8,levofloxacin,502,13064,3.84,Acinetobacter baumannii
2018,8,ampicillin/sulbactam,495,13064,3.79,Acinetobacter baumannii
2018,8,,449,13064,3.44,Acinetobacter baumannii
2018,8,cefepime,186,13064,1.42,Acinetobacter baumannii
2018,9,ceftazidime,1558,14275,10.91,Acinetobacter baumannii
2018,9,ciprofloxacin,1501,14275,10.51,Acinetobacter baumannii
2018,9,meropenem,1496,14275,10.48,Acinetobacter baumannii
2018,9,piperacillin/tazobactam,1385,14275,9.7,Acinetobacter baumannii
2018,9,imipenem,1303,14275,9.13,Acinetobacter baumannii
2018,9,gentamicin,1278,14275,8.95,Acinetobacter baumannii
2018,9,trimethoprim/sulfamethoxazole,1231,14275,8.62,Acinetobacter baumannii
2018,9,amikacin,1111,14275,7.78,Acinetobacter baumannii
2018,9,ceftriaxone,877,14275,6.14,Acinetobacter baumannii
2018,9,cefotaxime,774,14275,5.42,Acinetobacter baumannii
2018,9,levofloxacin,612,14275,4.29,Acinetobacter baumannii
2018,9,ampicillin/sulbactam,549,14275,3.85,Acinetobacter baumannii
2018,9,,412,14275,2.89,Acinetobacter baumannii
2018,9,cefepime,188,14275,1.32,Acinetobacter baumannii
2018,10,ceftazidime,1452,13668,10.62,Acinetobacter baumannii
2018,10,ciprofloxacin,1407,13668,10.29,Acinetobacter baumannii
2018,10,meropenem,1393,13668,10.19,Acinetobacter baumannii
2018,10,piperacillin/tazobactam,1366,13668,9.99,Acinetobacter baumannii
2018,10,imipenem,1260,13668,9.22,Acinetobacter baumannii
2018,10,trimethoprim/sulfamethoxazole,1185,13668,8.67,Acinetobacter baumannii
2018,10,gentamicin,1156,13668,8.46,Acinetobacter baumannii
2018,10,amikacin,1085,13668,7.94,Acinetobacter baumannii
2018,10,ceftriaxone,837,13668,6.12,Acinetobacter baumannii
