organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Escherichia coli,2015,1,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,143,17.48
Escherichia coli,2015,1,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",20,143,13.99
Escherichia coli,2015,1,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,143,9.79
Escherichia coli,2015,1,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,143,9.79
Escherichia coli,2015,1,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,143,4.2
Escherichia coli,2015,2,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,145,15.17
Escherichia coli,2015,2,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,145,12.41
Escherichia coli,2015,2,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,145,9.66
Escherichia coli,2015,2,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,145,6.9
Escherichia coli,2015,2,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,145,5.52
Escherichia coli,2015,3,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,114,14.91
Escherichia coli,2015,3,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",17,114,14.91
Escherichia coli,2015,3,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,114,8.77
Escherichia coli,2015,3,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,114,5.26
Escherichia coli,2015,3,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",4,114,3.51
Escherichia coli,2015,4,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",20,129,15.5
Escherichia coli,2015,4,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,129,15.5
Escherichia coli,2015,4,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,129,11.63
Escherichia coli,2015,4,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,129,6.2
Escherichia coli,2015,4,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,129,5.43
Escherichia coli,2015,5,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,146,17.12
Escherichia coli,2015,5,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",19,146,13.01
Escherichia coli,2015,5,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,146,9.59
Escherichia coli,2015,5,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,146,8.22
Escherichia coli,2015,5,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,146,2.05
Escherichia coli,2015,6,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,159,16.98
Escherichia coli,2015,6,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",19,159,11.95
Escherichia coli,2015,6,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,159,11.32
Escherichia coli,2015,6,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,159,6.29
Escherichia coli,2015,6,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,159,5.66
Escherichia coli,2015,7,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,153,13.07
Escherichia coli,2015,7,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,153,12.42
Escherichia coli,2015,7,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,153,10.46
Escherichia coli,2015,7,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",13,153,8.5
Escherichia coli,2015,7,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,153,4.58
Escherichia coli,2015,8,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,140,12.86
Escherichia coli,2015,8,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,140,10.71
Escherichia coli,2015,8,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",13,140,9.29
Escherichia coli,2015,8,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",12,140,8.57
Escherichia coli,2015,8,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,140,7.14
Escherichia coli,2015,9,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,153,13.73
Escherichia coli,2015,9,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,153,11.11
Escherichia coli,2015,9,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",16,153,10.46
Escherichia coli,2015,9,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,153,8.5
Escherichia coli,2015,9,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,153,4.58
Escherichia coli,2015,10,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",16,119,13.45
Escherichia coli,2015,10,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,119,13.45
Escherichia coli,2015,10,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,119,12.61
Escherichia coli,2015,10,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,119,5.04
Escherichia coli,2015,10,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,119,4.2
Escherichia coli,2015,11,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",13,100,13.0
Escherichia coli,2015,11,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,100,12.0
Escherichia coli,2015,11,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,100,11.0
Escherichia coli,2015,11,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,100,10.0
Escherichia coli,2015,11,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,100,3.0
Escherichia coli,2015,12,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,143,17.48
Escherichia coli,2015,12,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,143,14.69
Escherichia coli,2015,12,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",16,143,11.19
Escherichia coli,2015,12,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,143,9.79
Escherichia coli,2015,12,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",2,143,1.4
Escherichia coli,2016,1,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,203,12.81
Escherichia coli,2016,1,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",25,203,12.32
Escherichia coli,2016,1,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,203,11.33
Escherichia coli,2016,1,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,203,9.36
Escherichia coli,2016,1,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,203,4.43
Escherichia coli,2016,2,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,159,13.84
Escherichia coli,2016,2,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,159,12.58
Escherichia coli,2016,2,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",17,159,10.69
Escherichia coli,2016,2,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,159,6.29
Escherichia coli,2016,2,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,159,3.77
Escherichia coli,2016,3,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",30,202,14.85
Escherichia coli,2016,3,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,202,11.39
Escherichia coli,2016,3,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,202,9.9
Escherichia coli,2016,3,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,202,8.91
Escherichia coli,2016,3,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,202,4.46
Escherichia coli,2016,4,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,181,14.36
Escherichia coli,2016,4,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",24,181,13.26
Escherichia coli,2016,4,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,181,12.71
Escherichia coli,2016,4,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,181,6.08
Escherichia coli,2016,4,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,181,5.52
Escherichia coli,2016,5,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",24,182,13.19
Escherichia coli,2016,5,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,182,12.64
Escherichia coli,2016,5,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,182,12.64
Escherichia coli,2016,5,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,182,8.79
Escherichia coli,2016,5,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,182,4.4
Escherichia coli,2016,6,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",24,174,13.79
Escherichia coli,2016,6,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,174,13.22
Escherichia coli,2016,6,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",22,174,12.64
Escherichia coli,2016,6,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,174,10.34
Escherichia coli,2016,6,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,174,5.17
Escherichia coli,2016,7,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,165,12.12
Escherichia coli,2016,7,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,165,10.3
Escherichia coli,2016,7,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",15,165,9.09
Escherichia coli,2016,7,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,165,7.88
Escherichia coli,2016,7,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,165,4.24
Escherichia coli,2016,8,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",21,187,11.23
Escherichia coli,2016,8,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,187,10.16
Escherichia coli,2016,8,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,187,10.16
Escherichia coli,2016,8,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,187,8.02
Escherichia coli,2016,8,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,187,5.35
Escherichia coli,2016,9,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",22,149,14.77
